_id,value
"! I needed",1.0
"! I of",1.0
"! I ordered",2.0
"! I really",1.0
"! I saw",2.0
"! I say",1.0
"! I still",1.0
"! I strolled",1.0
"! I think",1.0
"! I took",1.0
"! I tried",2.0
"! I usually",1.0
"! I was",5.0
"! I went",1.0
"! I will",5.0
"! I wish",1.0
"! I would",4.0
"! I wouldnt",1.0
"! Id order",1.0
"! Idk I",1.0
"! If you",3.0
"! Ill be",3.0
"! Im a",2.0
"! Im not",2.0
"! In summary",1.0
"! In this",1.0
"! Inside it",1.0
"! It came",1.0
"! It gets",1.0
"! It has",2.0
"! It included",1.0
"! It is",2.0
"! It was",3.0
"! Its a",1.0
"! Its pretty",1.0
"! Its that",1.0
"! Its tucked",1.0
"! Ive also",1.0
"! Ive been",1.0
"! Ive never",3.0
"! Just wow",1.0
"! LOVE THAT",1.0
"! Large flat",2.0
"! Last time",2.0
"! Lastly I",2.0
"! Like $",1.0
"! Located in",1.0
"! Love details",1.0
"! Love the",1.0
"! Love this",1.0
"! Lunch is",1.0
"! MONDAY MARTINI",1.0
"! Maybe three",1.0
"! Modern Burger",1.0
"! MonTue after",1.0
"! Multiple options",1.0
"! My best",1.0
"! My daughter",1.0
"! My faves",2.0
"! My favorite",1.0
"! My friend",2.0
"! My husband",1.0
"! My new",1.0
"! My only",1.0
"! NUTS !",1.0
"! Napoleons !",1.0
"! Never heard",1.0
"! New Belgium",1.0
"! Newspaper menus",1.0
"! Next we",2.0
"! Nice and",2.0
"! Nice crust",1.0
"! Nice size",1.0
"! Nice surprise",1.0
"! No one",1.0
"! No tofu",1.0
"! Nom Noms",1.0
"! Nothing to",2.0
"! Now !",2.0
"! OH did",1.0
"! OK here",1.0
"! OMG DELISH",1.0
"! Of course",1.0
"! Oh and",3.0
"! Oh waitI",1.0
"! Ok A",1.0
"! On one",1.0
"! Our one",1.0
"! Our server",1.0
"! Our sushi",1.0
"! Our waitress",3.0
"! Parking downtown",1.0
"! People of",1.0
"! Pho an",1.0
"! Pick write",1.0
"! Piping hot",1.0
"! Please check",1.0
"! Plenty of",1.0
"! Plus theyre",1.0
"! Prices are",1.0
"! Prime Ribs",1.0
"! Probably married",1.0
"! Quite frankly",1.0
"! REALLY !",1.0
"! Raspberry Chicken",1.0
"! Ribs you",1.0
"! Ricotta with",1.0
"! Rula Bulas",2.0
"! Sadly Im",1.0
"! Same with",1.0
"! Score !",1.0
"! Seating wait",1.0
"! Secondly Bogi",1.0
"! Seriously this",1.0
"! Service Friendly",1.0
"! Service always",1.0
"! Service can",1.0
"! Service is",2.0
"! Service was",1.0
"! She told",1.0
"! She tried",1.0
"! Silly Goose",1.0
"! Since the",1.0
"! Small town",1.0
"! So I",2.0
"! So beautiful",1.0
"! So crunchy",1.0
"! So far",1.0
"! So if",1.0
"! So its",1.0
"! So now",1.0
"! So we",1.0
"! Some of",1.0
"! Someone else",1.0
"! Something Ive",1.0
"! Sorry you",1.0
"! Sportmans is",1.0
"! Sprouts is",1.0
"! Sweet hospitable",1.0
"! TIP If",1.0
"! Tasted almost",1.0
"! Thank you",1.0
"! Thanks !",1.0
"! Thanks NYPD",1.0
"! Thanks to",3.0
"! That aside",1.0
"! That being",3.0
"! That is",1.0
"! That said",1.0
"! Thats a",1.0
"! The African",1.0
"! The Restaurant",1.0
"! The Rio",1.0
"! The ambience",1.0
"! The atmosphere",1.0
"! The bacon",1.0
"! The best",4.0
"! The coating",1.0
"! The cocktails",2.0
"! The complimentary",1.0
"! The date",1.0
"! The decor",1.0
"! The drink",1.0
"! The environment",1.0
"! The first",4.0
"! The flavors",3.0
"! The food",2.0
"! The fried",1.0
"! The garlic",1.0
"! The icing",1.0
"! The little",1.0
"! The main",1.0
"! The market",1.0
"! The meatball",1.0
"! The menu",1.0
"! The only",4.0
"! The place",1.0
"! The pork",1.0
"! The restaurant",4.0
"! The rolls",2.0
"! The salad",1.0
"! The sangria",1.0
"! The sauce",1.0
"! The scene",1.0
"! The seating",1.0
"! The second",1.0
"! The service",1.0
"! The shawerma",1.0
"! The soup",1.0
"! The staff",2.0
"! The sushi",2.0
"! The tacos",1.0
"! The thin",1.0
"! The view",1.0
"! Their Hefe",1.0
"! Their normal",1.0
"! Their portions",1.0
"! Their staff",1.0
"! Then he",1.0
"! There appears",1.0
"! There are",2.0
"! Theres nothing",1.0
"! These dishes",1.0
"! These types",1.0
"! They also",2.0
"! They are",1.0
"! They deliver",1.0
"! They dont",2.0
"! They forget",1.0
"! They had",1.0
"! They have",12.0
"! They just",1.0
"! They ring",2.0
"! They sure",1.0
"! They use",1.0
"! They were",1.0
"! This Wendys",1.0
"! This is",2.0
"! This place",2.0
"! This retro",1.0
"! This thing",2.0
"! This time",1.0
"! This was",1.0
"! This will",1.0
"! This wouldve",1.0
"! Thus the",1.0
"! To top",2.0
"! Too bad",1.0
"! Totally worth",1.0
"! Toward the",1.0
"! True most",1.0
"! Truly I",1.0
"! Try the",3.0
"! Trying to",1.0
"! Two Korean",1.0
"! Two times",2.0
"! Usually I",1.0
"! Very attentive",1.0
"! Very friendly",1.0
"! Very generous",1.0
"! Very much",1.0
"! WOW You",1.0
"! Walking up",1.0
"! Warm Sausage",1.0
"! Warm and",2.0
"! We all",1.0
"! We are",1.0
"! We bought",1.0
"! We came",1.0
"! We didnt",1.0
"! We ended",2.0
"! We got",1.0
"! We grazed",2.0
"! We left",2.0
"! We let",1.0
"! We love",1.0
"! We never",1.0
"! We plan",1.0
"! We started",4.0
"! We used",1.0
"! We were",2.0
"! We will",3.0
"! Well I",1.0
"! Well that",1.0
"! Well worth",1.0
"! Went with",1.0
"! Weve never",1.0
"! When ordering",2.0
"! When we",1.0
"! While he",1.0
"! While we",1.0
"! Whoa Baby",2.0
"! Will be",1.0
"! Wish the",2.0
"! YAY !",1.0
"! YAY AGAIN",1.0
"! YUMMY YUMMMMMMMM",1.0
"! Yeah Id",1.0
"! Yeah get",1.0
"! Yes every",1.0
"! Yes they",2.0
"! You can",3.0
"! You get",1.0
"! You have",1.0
"! You help",1.0
"! You simply",2.0
"! _ And",1.0
"! although i",2.0
"! amazing happy",1.0
"! amazing service",1.0
"! and I",1.0
"! and a",1.0
"! and cheap",1.0
"! and individual",1.0
"! and invited",1.0
"! and my",1.0
"! and order",1.0
"! and the",3.0
"! are helpful",1.0
"! berry berry",1.0
"! best hamburger",1.0
"! btw the",1.0
"! but the",1.0
"! butter After",1.0
"! did my",2.0
"! dont forget",1.0
"! from pm",1.0
"! have been",1.0
"! he was",1.0
"! how can",1.0
"! how in",1.0
"! httpwwwyelpcombiz_photoskQpHAkzKTrFYfkuVgQselectsLOjmoMEBkWAcTZyHskQ Even",1.0
"! httpwwwyelpcombiz_photoskQpHAkzKTrFYfkuVgQselectwYzWxyjrTKUXsSUwnKSw Now",1.0
"! i love",1.0
"! i swear",1.0
"! i went",2.0
"! knotch has",1.0
"! macaroons !",1.0
"! music alone",1.0
"! not a",1.0
"! of the",1.0
"! off Apps",2.0
"! other yogurt",1.0
"! rinse and",1.0
"! seriously !",1.0
"! sheriff joe",1.0
"! smoked mozz",1.0
"! something I",1.0
"! squee !",1.0
"! star for",1.0
"! starts at",1.0
"! th course",1.0
"! thanks again",1.0
"! thanks guys",1.0
"! the prices",1.0
"! this really",1.0
"! vodka w",1.0
"! we made",1.0
"! were kinda",1.0
"! when this",1.0
"! with mustards",1.0
"! you can",2.0
"$ ! !",1.0
"$ ! If",1.0
"$ ! Parking",1.0
"$ ! Thanks",2.0
"$ $ $",1.0
"$ $ The",2.0
"$ $ a",1.0
"$ $ and",2.0
"$ $ at",2.0
"$ $ but",1.0
"$ $ for",1.0
"$ $ on",1.0
"$ $ was",1.0
"$ $ you",1.0
"$ *Octopus Salad",1.0
"$ A cake",1.0
"$ A teacher",1.0
"$ All the",1.0
"$ Although the",1.0
"$ And it",1.0
"$ BIG domestic",1.0
"$ Bloody Marys",1.0
"$ Chips were",1.0
"$ Cold Boiled",1.0
"$ Delicio pasta",1.0
"$ Disappointing slightly",1.0
"$ Dr Hummus",1.0
"$ Drafts quality",1.0
"$ Edamame $",1.0
"$ Flatbread pizza",1.0
"$ For $",1.0
"$ Fried Alligator",1.0
"$ Happy hour",1.0
"$ How sweet",1.0
"$ However Christina",1.0
"$ I believe",2.0
"$ I can",1.0
"$ I didnt",1.0
"$ I got",1.0
"$ I have",1.0
"$ I highly",1.0
"$ I love",1.0
"$ I settled",1.0
"$ I think",2.0
"$ I understand",1.0
"$ I was",2.0
"$ I will",1.0
"$ IVE BUT",1.0
"$ Id rather",1.0
"$ If only",1.0
"$ If you",3.0
"$ It had",2.0
"$ It has",1.0
"$ It was",1.0
"$ Keep in",1.0
"$ Kiltlifters or",1.0
"$ Looks like",1.0
"$ Lunch Specials",1.0
"$ Martinis using",1.0
"$ Miller Lite",1.0
"$ My friend",1.0
"$ Never had",1.0
"$ Night for",1.0
"$ Night on",1.0
"$ Not bad",2.0
"$ Of course",1.0
"$ On to",1.0
"$ Orange Crush",1.0
"$ Overall It",1.0
"$ Padres Margarita",1.0
"$ Peppers stuffed",1.0
"$ Restaurantcom gift",1.0
"$ Shaved smoked",1.0
"$ Snifter served",1.0
"$ So for",1.0
"$ Standard with",1.0
"$ The fish",1.0
"$ The games",1.0
"$ The happy",2.0
"$ The platter",1.0
"$ There is",1.0
"$ These mushrooms",1.0
"$ They have",1.0
"$ Thinking to",2.0
"$ Too much",1.0
"$ Tortilla stuffed",1.0
"$ Tres Olives",1.0
"$ Tuesday margaritas",2.0
"$ While I",1.0
"$ Wild game",1.0
"$ Without a",1.0
"$ Woos fried",1.0
"$ Yaiii What",1.0
"$ Yes thats",2.0
"$ You cant",1.0
"$ You save",1.0
"$ a cocktail",1.0
"$ a full",1.0
"$ a package",1.0
"$ a person",1.0
"$ a pop",1.0
"$ a pound",2.0
"$ a roll",2.0
"$ ahi burger",2.0
"$ an oz",1.0
"$ and $",1.0
"$ and I",2.0
"$ and a",4.0
"$ and at",2.0
"$ and draft",1.0
"$ and for",1.0
"$ and it",1.0
"$ and mojitos",1.0
"$ and perhaps",1.0
"$ and that",1.0
"$ and the",1.0
"$ and then",1.0
"$ and to",1.0
"$ and up",1.0
"$ annual membership",1.0
"$ appetizers $",1.0
"$ appetizers Great",1.0
"$ appetizers half",1.0
"$ appetizers including",2.0
"$ asparagus Not",1.0
"$ at AJs",1.0
"$ at Windmill",1.0
"$ bar only",1.0
"$ beer and",1.0
"$ beers The",1.0
"$ before noon",1.0
"$ bill after",1.0
"$ bill credit",1.0
"$ bottle of",2.0
"$ bottles of",1.0
"$ bucks off",1.0
"$ bucks you",1.0
"$ burger that",2.0
"$ but dont",2.0
"$ but its",1.0
"$ but she",1.0
"$ but thats",1.0
"$ but they",1.0
"$ but was",2.0
"$ card Of",1.0
"$ cervezas !",1.0
"$ char sui",1.0
"$ chicken dumplings",1.0
"$ chicken skewers",1.0
"$ coconut shrimp",1.0
"$ coupon I",1.0
"$ coupon ____",1.0
"$ course set",1.0
"$ crab dip",1.0
"$ crust is",2.0
"$ dinner plus",1.0
"$ dollars at",1.0
"$ domestic pints",1.0
"$ drafts $",1.0
"$ drinks as",1.0
"$ during Happy",1.0
"$ during happy",2.0
"$ during this",1.0
"$ each along",1.0
"$ each and",1.0
"$ each salads",1.0
"$ each with",1.0
"$ even with",1.0
"$ extra instead",1.0
"$ extra made",1.0
"$ foie gras",1.0
"$ food martinis",1.0
"$ for $",2.0
"$ for The",1.0
"$ for a",11.0
"$ for an",1.0
"$ for and",1.0
"$ for dishes",1.0
"$ for mini",1.0
"$ for pieces",1.0
"$ for two",1.0
"$ for wines",1.0
"$ game card",2.0
"$ get $",1.0
"$ gift card",4.0
"$ gift cards",1.0
"$ gift certificate",4.0
"$ glasses of",4.0
"$ got to",1.0
"$ hamburger which",1.0
"$ happy hours",1.0
"$ house margaritas",1.0
"$ house wine",1.0
"$ huge drafts",1.0
"$ if you",2.0
"$ including tip",2.0
"$ instantly Only",1.0
"$ instead of",1.0
"$ is a",1.0
"$ it only",2.0
"$ it was",1.0
"$ kettle one",1.0
"$ large beers",1.0
"$ large is",1.0
"$ lunch deal",1.0
"$ lunch on",2.0
"$ making this",1.0
"$ margaritas I",1.0
"$ margaritas are",1.0
"$ margs $",1.0
"$ meal being",1.0
"$ mojitos and",2.0
"$ mojo martinis",1.0
"$ my bf",1.0
"$ not a",1.0
"$ not bad",1.0
"$ off all",1.0
"$ off and",1.0
"$ off any",1.0
"$ off appetizers",1.0
"$ off beer",2.0
"$ off beersspirits",1.0
"$ off coupon",6.0
"$ off drafts",1.0
"$ off their",1.0
"$ off through",2.0
"$ off yelp",1.0
"$ off your",2.0
"$ old fashioned",1.0
"$ on HH",1.0
"$ on LocalDines",1.0
"$ on a",2.0
"$ on eight",1.0
"$ on happy",1.0
"$ on take",1.0
"$ on the",3.0
"$ on top",1.0
"$ options as",2.0
"$ or $",1.0
"$ or more",1.0
"$ or something",1.0
"$ orange slice",1.0
"$ ordered panfried",1.0
"$ ordered steamed",1.0
"$ per bottle",2.0
"$ per glass",2.0
"$ per person",3.0
"$ per plate",1.0
"$ personal topping",1.0
"$ pints yes",1.0
"$ pitchers and",1.0
"$ plates some",1.0
"$ plus tax",1.0
"$ pp Lets",1.0
"$ pp was",1.0
"$ recession plate",2.0
"$ regular price",1.0
"$ rolls and",1.0
"$ shrimp balls",1.0
"$ slices lunch",1.0
"$ so I",1.0
"$ so happy",2.0
"$ so not",1.0
"$ special not",1.0
"$ specialty drinks",2.0
"$ spring rolls",1.0
"$ starting at",1.0
"$ steak sandwich",1.0
"$ tacos and",1.0
"$ that were",1.0
"$ the Keg",1.0
"$ the food",1.0
"$ then I",1.0
"$ thousands of",1.0
"$ to $",1.0
"$ tourists lots",1.0
"$ until You",1.0
"$ value The",1.0
"$ was good",1.0
"$ was one",1.0
"$ well drinks",2.0
"$ wells Dollar",1.0
"$ wells small",1.0
"$ wells were",2.0
"$ which buys",1.0
"$ which includes",1.0
"$ which is",5.0
"$ which was",1.0
"$ which we",1.0
"$ wines and",1.0
"$ wines which",1.0
"$ with sub",1.0
"$ with tax",1.0
"$ with the",1.0
"$ with wine",1.0
"$ without getting",1.0
"$ without tea",1.0
"$ without tip",1.0
"$ worth of",1.0
"$ would have",1.0
"$ wouldnt have",1.0
"$ wtax before",1.0
"$ you get",2.0
"$ you should",1.0
"$ you will",1.0
"* Crisp Parmesan",1.0
"* Fantastic Happy",1.0
"* Hot Goat",1.0
"* Hot waitresses",1.0
"* Private karaoke",1.0
"* Sauted Spinach",1.0
"* Seared Pacific",1.0
"* Self servicing",1.0
"* Truffled Macaroni",1.0
"* random rolls",1.0
"**** INSIDE SKINNY",1.0
"****You can buy",1.0
"*Crab Fried Rice",1.0
"*Drinks* Service Atmosphere",1.0
"*Edamame standard *",1.0
"*Note they have",1.0
"*Octopus Salad gross",1.0
"*Sake Bomber solid",1.0
"*Smart Chicken chicken",1.0
"*ahem* Ok it",1.0
"*all* establishments default",1.0
"*edit* The addition",1.0
"@ Lons during",1.0
"@ districtkitchen today",1.0
"@ monday is",1.0
"@ the subway",1.0
"A FAN !",2.0
"A FOOD CHALLENGE",1.0
"A LOT better",1.0
"A LOT of",1.0
"A Plus Tuesdays",1.0
"A SATURDAY !",1.0
"A SYMPOSIUM OF",1.0
"A Wrap is",1.0
"A Wrap knows",1.0
"A band plays",1.0
"A bargain !",1.0
"A beer a",1.0
"A big shout",1.0
"A bunch of",1.0
"A cake with",1.0
"A cavethemed interior",1.0
"A cheese quesadilla",1.0
"A couple are",2.0
"A couple of",3.0
"A couple others",1.0
"A definite favorite",1.0
"A favorite of",1.0
"A few final",1.0
"A few more",3.0
"A fire place",1.0
"A friendly greeting",1.0
"A funny but",1.0
"A game on",1.0
"A goto spot",1.0
"A great happy",3.0
"A great location",3.0
"A great new",1.0
"A group of",2.0
"A half pound",1.0
"A half sandwich",2.0
"A huge ornate",1.0
"A large patty",1.0
"A large tasty",1.0
"A later visit",1.0
"A lb burger",1.0
"A little chaotic",2.0
"A little dim",1.0
"A little more",1.0
"A must try",1.0
"A nine ounce",1.0
"A place can",1.0
"A place for",1.0
"A place that",1.0
"A plus for",2.0
"A potato also",1.0
"A produce meat",1.0
"A really good",3.0
"A seasoned sushier",1.0
"A second Carlburg",1.0
"A small cup",1.0
"A steakhouse should",1.0
"A teacher friend",1.0
"A tip The",1.0
"A very satisfying",1.0
"A whole aisle",1.0
"A writeup based",1.0
"ABV beers PROPER",1.0
"ACTUALLY RIGHT !",1.0
"AD would say",1.0
"AFTER the meals",1.0
"AG exceeds on",1.0
"AGAIN ! !",1.0
"AJs Sure theyre",1.0
"AJs around the",1.0
"AKA they didnt",1.0
"ALL different sizes",2.0
"ALL dishes will",2.0
"ALLOWED to sit",1.0
"ALUMINUM FOIL SHAMPOO",1.0
"ALWAYS Hotwire it",1.0
"ALWAYS yummy and",1.0
"AM A FAN",2.0
"AM to PM",1.0
"AMAZING ! !",1.0
"AMAZING Desert Nutella",1.0
"AMAZING Entrees Strazzsomething",1.0
"AMAZING and the",1.0
"AMAZING with drafts",1.0
"AND African Cuisine",1.0
"AND GREAT ON",1.0
"AND INDY !",1.0
"AND a dish",1.0
"AND bruschetta !",1.0
"AND coffee for",1.0
"AND people kept",1.0
"AND they will",1.0
"ANY DAY the",1.0
"ANY chopped salad",2.0
"ANY waiter That",1.0
"ANYTIME You wont",1.0
"ANYWHERE are a",1.0
"AOK describes my",1.0
"APPS ! We",1.0
"ARE SO GOOD",1.0
"ARE YOU SERIOUS",1.0
"ASU girls in",1.0
"AWESOME CUSTOMER SERVICE",1.0
"AWESOME The next",2.0
"AWESOME YOUNG MAN",1.0
"AYCE Jewish sliders",1.0
"AZ ! !",1.0
"AZ ! Adriana",1.0
"AZ Also when",2.0
"AZ I arrived",1.0
"AZ I knew",1.0
"AZ It is",1.0
"AZ Its out",1.0
"AZ Restaurant Week",1.0
"AZ a landlocked",1.0
"AZ and they",1.0
"AZ eating at",1.0
"AZ properly mixed",1.0
"Aaron the fantastically",1.0
"About of the",1.0
"About really good",1.0
"About the only",1.0
"About the time",1.0
"Absolutely delicious The",1.0
"Acoustics in this",1.0
"Action Against SB",1.0
"Actual Date of",1.0
"Actually for $",1.0
"Adam ! Whoa",2.0
"Adam Richmond inspired",2.0
"Adams a new",1.0
"Adams seasonal JIMMY",1.0
"Add a frosty",1.0
"Add in the",1.0
"Add on a",1.0
"Added half of",1.0
"Admittedly the sandwiches",1.0
"Adobe Grill how",1.0
"Adriana and I",1.0
"African Chinese food",1.0
"African Cuisine SOLD",1.0
"African aisle !",1.0
"African heritage with",1.0
"African music videos",1.0
"After I assisted",1.0
"After I ordered",1.0
"After a couple",1.0
"After a day",1.0
"After a few",1.0
"After a quick",1.0
"After about beers",1.0
"After all the",1.0
"After being ignored",1.0
"After breaking the",1.0
"After constantly passing",1.0
"After feeling nostalgic",1.0
"After getting denied",2.0
"After he came",1.0
"After laboriously narrowing",1.0
"After oohing and",2.0
"After parking we",1.0
"After reading the",1.0
"After shed earned",1.0
"After that they",1.0
"After wanting to",1.0
"After weeks of",1.0
"After work for",1.0
"Afterwards I moved",1.0
"Again great service",1.0
"Again knowing what",1.0
"Again of all",1.0
"Again our group",1.0
"Against SB Phoenix",1.0
"Agave has a",1.0
"Agaves ! Well",1.0
"Aged prime meat",1.0
"Agua Fresca to",1.0
"Ahi See pic",1.0
"Ahi Steak with",1.0
"Ahi Tuna Tempura",1.0
"Ahi Tuna all",1.0
"Ahi has well",2.0
"Ahi with a",2.0
"Ahwatukee location I",1.0
"Ahwatukee location has",1.0
"Ajs A goto",1.0
"Al Pastor Might",1.0
"Al our server",1.0
"Alas But seriously",1.0
"Alas there were",1.0
"Alaskan Amber Theyre",1.0
"Alcatraz then deal",2.0
"Alcohol question on",1.0
"Ale and beer",1.0
"Ale was just",1.0
"Alfredo or the",1.0
"Alfredo with Pancetta",1.0
"Alice Cooper !",2.0
"Alice Cooper hostess",2.0
"Alice Coopers organized",2.0
"Alice Cooperstown we",2.0
"All caffeine lovers",1.0
"All came out",1.0
"All for $",1.0
"All in all",7.0
"All isn all",2.0
"All looked good",1.0
"All of the",1.0
"All of them",1.0
"All sorts of",2.0
"All that food",1.0
"All the dollops",1.0
"All the entrees",1.0
"All the fish",1.0
"All the food",1.0
"All the ingredients",2.0
"All the vegetables",1.0
"All this makes",1.0
"All three items",1.0
"All very good",1.0
"All was in",1.0
"All were excellentdaydreaming",1.0
"Allen Minnesota Vikings",1.0
"Alligator under $",1.0
"Allinall I had",1.0
"Almost ! We",2.0
"Along the way",1.0
"Alright so heres",3.0
"Also I discovered",2.0
"Also I must",1.0
"Also I noticed",2.0
"Also WF recognizes",1.0
"Also a big",2.0
"Also as I",1.0
"Also because the",2.0
"Also besides regular",1.0
"Also both times",1.0
"Also checked in",1.0
"Also great is",1.0
"Also have a",1.0
"Also have deals",1.0
"Also if you",1.0
"Also in the",1.0
"Also it needed",1.0
"Also it tasted",1.0
"Also its right",1.0
"Also noteworthy is",1.0
"Also on the",1.0
"Also she didnt",2.0
"Also she was",1.0
"Also the RIBSSo",1.0
"Also the TVs",1.0
"Also the birthday",2.0
"Also the cold",1.0
"Also the drinks",1.0
"Also the hotel",1.0
"Also the steak",1.0
"Also the two",1.0
"Also the waitress",1.0
"Also their house",1.0
"Also they dont",1.0
"Also they have",1.0
"Also this time",1.0
"Also wanting to",1.0
"Also when the",2.0
"Alsoone of our",1.0
"Although I prefer",1.0
"Although Ive eaten",1.0
"Although spicy the",1.0
"Although the portion",1.0
"Although the space",1.0
"Although this place",1.0
"Always a good",2.0
"Amazing Friesthey may",1.0
"Amazing Happy Hour",1.0
"Amazing This was",1.0
"Amazingly delicious and",1.0
"Amber Theyre worth",1.0
"Ambiance A little",1.0
"Ambiance was great",1.0
"American Consumerism !",1.0
"American Southwest in",1.0
"American beer caf",1.0
"American fare made",1.0
"American pint glasses",1.0
"American spongebread variety",1.0
"American staples The",1.0
"American style Tartar",1.0
"American style with",1.0
"Amore wrap is",1.0
"Amys Bolognaise has",1.0
"Amys line of",1.0
"An African aisle",1.0
"An early tease",1.0
"An excellent addition",1.0
"And I am",1.0
"And I find",2.0
"And I guess",1.0
"And I now",1.0
"And I still",1.0
"And I was",1.0
"And I write",1.0
"And Ive been",3.0
"And THAT is",1.0
"And a light",1.0
"And after we",2.0
"And believe me",1.0
"And by great",1.0
"And coffee Who",1.0
"And did I",1.0
"And for appetizersthe",1.0
"And for the",1.0
"And for those",1.0
"And have lunch",2.0
"And if that",2.0
"And if the",2.0
"And isnt that",1.0
"And it ended",1.0
"And it is",1.0
"And its a",1.0
"And just this",1.0
"And last but",1.0
"And no spam",1.0
"And not all",1.0
"And not anything",1.0
"And on a",1.0
"And on our",1.0
"And our waitress",1.0
"And pretty much",1.0
"And really good",1.0
"And thats truly",1.0
"And the PIZZA",1.0
"And the cheeses",1.0
"And the chicken",1.0
"And the jar",1.0
"And the portion",1.0
"And the serving",2.0
"And the tables",1.0
"And their beer",1.0
"And their wines",1.0
"And they deliver",1.0
"And they have",3.0
"And they offered",1.0
"And theyre fuggin",1.0
"And this is",1.0
"And todays dish",1.0
"And well that",1.0
"And when I",1.0
"And while you",1.0
"And with the",1.0
"And yes I",2.0
"And you can",1.0
