_id,value
"admittedlytoo",1.0
"ado",2.0
"adobada",3.0
"adobe",12.0
"adobo",12.0
"adobommmm",1.0
"adolescent",1.0
"adopted",3.0
"adorable",37.0
"adorablelove",1.0
"adorably",2.0
"adoration",2.0
"adore",19.0
"adored",4.0
"adores",5.0
"adorn",4.0
"adorned",7.0
"adorning",3.0
"adorns",1.0
"adovada",12.0
"adovado",2.0
"adriana",1.0
"adrienne",2.0
"adrift",1.0
"ads",3.0
"adult",26.0
"adults",35.0
"advance",33.0
"advanced",1.0
"advancing",1.0
"advantace",1.0
"advantage",36.0
"advantages",2.0
"advent",1.0
"adventure",27.0
"adventurer",1.0
"adventures",5.0
"adventurous",48.0
"adverse",1.0
"advertise",16.0
"advertised",22.0
"advertisement",1.0
"advertisements",2.0
"advertising",20.0
"advertisingfail",1.0
"advice",54.0
"advise",12.0
"advised",8.0
"advising",1.0
"advocate",1.0
"ae",2.0
"aegean",3.0
"aesthetic",7.0
"aesthetically",1.0
"aesthetics",4.0
"afar",3.0
"afew",1.0
"affable",1.0
"affair",11.0
"affaire",1.0
"affairs",2.0
"affect",3.0
"affected",3.0
"affection",1.0
"affectionately",1.0
"affections",1.0
"affects",1.0
"afficionado",1.0
"afficionados",2.0
"affiliate",2.0
"affiliated",2.0
"affiliation",1.0
"affinity",2.0
"affirming",2.0
"afflication",1.0
"afflicted",1.0
"affliction",3.0
"afflictionor",1.0
"afflictionwearing",1.0
"affluent",1.0
"affogato",4.0
"afford",24.0
"affordable",55.0
"afforded",2.0
"affording",1.0
"affords",2.0
"affraid",1.0
"afghanistan",1.0
"aficianado",2.0
"aficionado",8.0
"aficionados",1.0
"aflame",1.0
"afloat",1.0
"aflutter",1.0
"afoot",1.0
"afore",1.0
"aforementioned",20.0
"afraid",41.0
"africa",4.0
"african",7.0
"africanamerican",1.0
"afront",1.0
"after",1874.0
"afterall",8.0
"afterbar",1.0
"afterburner",1.0
"afterchurch",1.0
"afterdinner",1.0
"afternoon",141.0
"afternoonevening",2.0
"afternoons",2.0
"aftertaste",14.0
"afterthought",6.0
"afterthoughtsomething",1.0
"afterward",19.0
"afterwards",22.0
"afterwork",6.0
"ag",1.0
"agadashi",1.0
"again",1142.0
"againafter",1.0
"againand",2.0
"againargh",1.0
"againbanh",1.0
"againbut",3.0
"againdine",2.0
"againhad",1.0
"againhow",1.0
"againi",1.0
"againit",1.0
"againkeep",1.0
"againmaybe",1.0
"againnothing",1.0
"againsorryback",1.0
"against",61.0
"againt",1.0
"againtheres",1.0
"againthey",1.0
"againthough",1.0
"againwe",1.0
"agape",1.0
"agar",3.0
"agave",10.0
"agaves",3.0
"age",43.0
"aged",26.0
"ageim",1.0
"agency",1.0
"agenda",1.0
"agent",3.0
"agents",1.0
"ages",13.0
"agetoo",1.0
"aggravated",1.0
"aggravating",4.0
"aggravatingplus",1.0
"aggressive",6.0
"agh",1.0
"aging",2.0
"aglio",3.0
"agnolotti",1.0
"ago",280.0
"agoand",1.0
"agobut",1.0
"agoever",1.0
"agonized",1.0
"agonizing",1.0
"agonizingly",1.0
"agook",1.0
"agrable",1.0
"agree",81.0
"agreeable",4.0
"agreeably",1.0
"agreed",77.0
"agreement",2.0
"agrees",3.0
"agressive",2.0
"agritopia",3.0
"agritourism",2.0
"agrodolce",1.0
"agroorganohealth",1.0
"agua",15.0
"aguacate",1.0
"aguas",2.0
"ah",19.0
"aha",2.0
"ahead",109.0
"aheads",1.0
"ahem",13.0
"ahh",8.0
"ahhh",5.0
"ahhhemmm",1.0
"ahhhere",1.0
"ahhhh",4.0
"ahhhhgggg",1.0
"ahhhhh",2.0
"ahhhhhh",1.0
"ahhhhhhhh",1.0
"ahhhhhhhhhhhhhyessssssssssss",1.0
"ahhhhmazing",1.0
"ahhhhmore",1.0
"ahhhhs",1.0
"ahhhs",1.0
"ahi",59.0
"ahing",2.0
"ahmazing",2.0
"aho",1.0
"ahogadas",2.0
"ahole",1.0
"ahorita",1.0
"ahso",1.0
"ahwatukee",16.0
"aid",4.0
"aide",2.0
"aided",1.0
"aids",4.0
"aiellos",10.0
"aielloss",1.0
"aight",4.0
"ailment",2.0
"ailoi",1.0
"ailoli",1.0
"ails",1.0
"aim",1.0
"aimed",7.0
"aimee",1.0
"aiming",3.0
"aimless",1.0
"aimlessly",5.0
"aims",3.0
"aint",26.0
"aioli",27.0
"aiolis",1.0
"aiolitype",1.0
"air",73.0
"airconditioned",1.0
"airconditioning",2.0
"aircured",2.0
"airdry",1.0
"aire",1.0
"airedale",1.0
"aires",2.0
"airfare",2.0
"airfryers",1.0
"airline",1.0
"airpark",2.0
"airplane",3.0
"airplanes",3.0
"airport",27.0
"airports",2.0
"airtight",1.0
"airways",3.0
"airy",29.0
"aisle",13.0
"aisles",23.0
"ajar",1.0
"ajax",2.0
"aji",5.0
"ajo",3.0
"ajs",44.0
"aju",1.0
"ak",1.0
"aka",39.0
"akaushi",1.0
"akin",15.0
"akor",4.0
"akward",2.0
"akwardly",1.0
"al",56.0
"ala",12.0
"alabama",2.0
"alacart",1.0
"aladdinpantwearing",1.0
"alambre",1.0
"alamos",1.0
"alan",7.0
"alarmed",1.0
"alarming",3.0
"alarmingly",1.0
"alas",33.0
"alasive",1.0
"alaska",1.0
"alaskan",8.0
"alass",1.0
"albacore",22.0
"albagore",1.0
"albanian",1.0
"albarino",2.0
"albeit",26.0
"alberts",3.0
"albertsons",3.0
"albondigas",3.0
"album",3.0
"albums",1.0
"albuquerque",1.0
"alcatraz",2.0
"alcholoic",2.0
"alcohol",94.0
"alcoholand",1.0
"alcoholfueled",1.0
"alcoholic",24.0
"alcohols",2.0
"alcove",1.0
"aldente",1.0
"ale",60.0
"alert",10.0
"alertalerte",1.0
"alerted",1.0
"alerting",1.0
"ales",9.0
"alessandros",1.0
"alex",7.0
"alexander",3.0
"alexanders",5.0
"alexis",3.0
"alfalfa",2.0
"alfred",9.0
"alfredo",22.0
"alfredoish",1.0
"alfreds",1.0
"alfresco",3.0
"algoo",1.0
"alhana",7.0
"alhanaand",1.0
"alhanabaiz",1.0
"ali",1.0
"alica",2.0
"alice",24.0
"alien",5.0
"alienate",1.0
"alienation",1.0
"align",2.0
"aligned",1.0
"aligning",2.0
"alike",14.0
"alil",1.0
"alimentacin",1.0
"alissa",2.0
"alive",28.0
"alla",4.0
"allages",1.0
"allamerican",3.0
"alland",1.0
"allaround",2.0
"allay",1.0
"allburgers",1.0
"allbut",3.0
"allday",3.0
"allegiance",1.0
"allen",1.0
"allergen",1.0
"allergenic",2.0
"allergens",2.0
"allergic",15.0
"allergies",20.0
"allergy",23.0
"alleven",1.0
"alleviate",1.0
"allexpense",1.0
"alley",17.0
"alleys",1.0
"allglass",1.0
"allhooters",2.0
"alli",1.0
"alligator",11.0
"allimportant",1.0
"allinall",10.0
"allll",2.0
"alllll",1.0
"allllll",3.0
"allnatural",5.0
"allnighter",2.0
"allno",1.0
"allocated",1.0
"allocating",1.0
"allos",2.0
"alloted",1.0
"allotment",1.0
"allotted",1.0
"allover",1.0
"allow",42.0
"allowed",56.0
"allowing",10.0
"allows",27.0
"allprobably",1.0
"allright",1.0
"allso",1.0
"allstar",1.0
"allthis",1.0
"alltime",4.0
"alluded",2.0
"allure",1.0
"alluring",1.0
"allwhite",1.0
"allyoucan",1.0
"allyoucaneat",8.0
"allyson",2.0
"alma",1.0
"almond",49.0
"almondgoodness",1.0
"almondorange",1.0
"almonds",17.0
"almondscented",1.0
"almost",498.0
"almostconstant",1.0
"almostwholegrain",1.0
"aloha",17.0
"alone",128.0
"alonein",2.0
"along",276.0
"alongi",1.0
"alongside",7.0
"aloo",7.0
"aloof",3.0
"aloofshe",2.0
"alorange",1.0
"alot",42.0
"aloud",5.0
"alphabetic",1.0
"alpine",1.0
"alps",1.0
"already",315.0
"alreadyestablished",1.0
"alright",86.0
"alrightill",1.0
"alrightthis",1.0
"als",21.0
"alsditch",1.0
"also",2273.0
"alsofor",1.0
"alsomessy",1.0
"alsoone",1.0
"alsovery",2.0
"alt",1.0
"alter",2.0
"alterations",2.0
"altercation",3.0
"altered",4.0
"altering",1.0
"alternaartsy",1.0
"alternate",8.0
"alternated",1.0
"alternately",2.0
"alternating",1.0
"alternative",47.0
"alternatives",10.0
"alternativeshe",1.0
"altho",1.0
"although",405.0
"altogether",10.0
"altogtheraka",2.0
"altra",3.0
"aluminum",7.0
"alumni",1.0
"alums",1.0
"alway",3.0
"always",1417.0
"alwaysno",1.0
"ama",5.0
"amaaaaazing",1.0
"amanda",4.0
"amares",1.0
"amaretto",3.0
"amarettoraw",1.0
"amateur",9.0
"amateure",2.0
"amateurish",3.0
"amateurprofessional",1.0
"amateurstyle",1.0
"amatriciana",1.0
"amaze",1.0
"amazeballs",2.0
"amazed",23.0
"amazement",2.0
"amazes",1.0
"amazing",898.0
"amazinggreat",1.0
"amazingly",39.0
"amazingness",3.0
"amazingthe",1.0
"amazuzing",1.0
"amazzzing",1.0
"amber",30.0
"ambiance",245.0
"ambiancedecor",1.0
"ambianceentertainment",1.0
"ambien",1.0
"ambience",63.0
"ambient",14.0
"ambiguous",1.0
"ambitious",2.0
"ambivalent",3.0
"ambled",1.0
"ambling",1.0
"ambrosial",1.0
"amc",5.0
"amcnine",1.0
"amd",1.0
"ameerah",1.0
"amen",3.0
"amend",2.0
"amendment",1.0
"amends",1.0
"amenities",5.0
"ameretto",2.0
"america",29.0
"americaine",1.0
"american",137.0
"americana",1.0
"americanaized",1.0
"americancheese",1.0
"americanitalian",1.0
"americanize",2.0
"americanized",33.0
"americanizes",1.0
"americano",17.0
"americanos",2.0
"americans",19.0
"americanstyle",3.0
"americanwashed",1.0
"americas",19.0
"amex",1.0
"ami",2.0
"amiable",2.0
"amicable",1.0
"amid",2.0
"amidst",8.0
"amigos",1.0
"aminos",1.0
"amiright",1.0
"amish",3.0
"amiss",2.0
"amits",1.0
"ammmmaaazzzinnnng",1.0
"ammount",1.0
"amnesiacs",2.0
"amok",1.0
"among",64.0
"amongst",21.0
"amore",1.0
"amount",286.0
"amounted",4.0
"amounts",26.0
"amped",1.0
"ampeople",1.0
"ample",42.0
"amplification",2.0
"amplified",1.0
"ampm",1.0
"ams",1.0
"amshe",1.0
"amsterdam",1.0
"amuse",25.0
"amusebouche",3.0
"amused",5.0
"amusement",2.0
"amusing",7.0
"amusingly",1.0
"amwhat",1.0
"amy",25.0
"amyd",1.0
"amys",2.0
"ana",2.0
"anaheim",3.0
"anal",1.0
"analogy",2.0
"analysis",6.0
"analytical",1.0
"analyze",1.0
"analyzed",1.0
"analyzing",2.0
"anarchy",1.0
"anatomy",1.0
"anazazi",2.0
"ancestral",2.0
"ancho",11.0
"anchoorange",2.0
"anchor",1.0
"anchovies",9.0
"anchovy",1.0
"ancient",6.0
"ancora",1.0
"andaccomodating",1.0
"andbecause",1.0
"andchicken",1.0
"andersen",1.0
"anderson",2.0
"andeven",1.0
"andhmmwell",1.0
"andiamo",1.0
"andim",1.0
"andmagic",1.0
"andok",2.0
"andolder",3.0
"andor",41.0
"andouille",2.0
"andre",13.0
"andrea",4.0
"andreoli",2.0
"andreolis",1.0
"andres",5.0
"andrew",4.0
"andrews",5.0
"android",2.0
"andthe",3.0
"andthey",1.0
"andunexpected",1.0
"andvanilla",1.0
"andwhooooops",1.0
"andyum",2.0
"anecdote",4.0
"anecdotes",1.0
"anew",2.0
"angasaurus",1.0
"angel",29.0
"angela",6.0
"angelai",1.0
"angeles",8.0
"angeleshacienda",1.0
"angelesjust",1.0
"angelic",2.0
"angelina",1.0
"angelino",1.0
"angels",7.0
"anger",2.0
"anglaise",2.0
"angle",4.0
"angled",3.0
"angles",5.0
"angrier",1.0
"angrily",1.0
"angry",19.0
"angst",1.0
"angsty",1.0
"angus",10.0
"anheuser",1.0
"anibal",1.0
"animal",38.0
"animals",9.0
"animated",1.0
"animatronic",1.0
"anime",1.0
"anise",5.0
"anita",1.0
"anitpasto",2.0
"ann",1.0
"anna",1.0
"annals",1.0
"annattohued",1.0
"anne",3.0
"annie",1.0
"anniversaries",2.0
"anniversary",60.0
"anniversaryagain",1.0
"annnnd",1.0
"annnnnnnnnndddddddd",1.0
"annointed",1.0
"announce",2.0
"announced",3.0
"announcement",1.0
"announcer",1.0
"announces",1.0
"announcing",1.0
"annoy",4.0
"annoyance",7.0
"annoyances",3.0
"annoyed",43.0
"annoying",85.0
"annoyingly",2.0
"annoys",2.0
"anns",1.0
"annual",9.0
"annually",1.0
"annunciation",1.0
"ano",1.0
"anomaly",4.0
"another",984.0
"anotherand",2.0
"anothers",1.0
"anotherzomg",1.0
"anouncements",1.0
"ans",3.0
"ansel",1.0
"answer",66.0
"answered",26.0
"answering",6.0
"answers",7.0
"answersacred",1.0
"ant",1.0
"ante",1.0
"antebellum",1.0
"antechamber",1.0
"antelope",1.0
"anthem",1.0
"anthony",3.0
"anthropolgie",1.0
"anthropological",1.0
"anthropologie",1.0
"anti",4.0
"antiamericas",1.0
"antiasu",2.0
"antibiotic",1.0
"anticapitalist",1.0
"anticipate",3.0
"anticipated",15.0
"anticipateda",1.0
"anticipating",8.0
"anticipation",7.0
"anticipatory",1.0
"anticlimatic",1.0
"antics",1.0
"antidoctor",1.0
"antidote",1.0
"antifreeze",1.0
"antihospital",1.0
"antioxidant",4.0
"antipasta",3.0
"antipasti",7.0
"antipasto",17.0
"antipastocheesesfruits",1.0
"antiperspirant",1.0
"antiquated",3.0
"antique",6.0
"antiques",2.0
"antiscene",1.0
"antiscottsdale",1.0
"antisocial",3.0
"antithesis",1.0
"antivegan",2.0
"antivegetarian",2.0
"antler",2.0
"antojitolike",1.0
"antonio",2.0
"ants",2.0
"antsy",1.0
"anxieties",1.0
"anxiety",1.0
"anxious",9.0
"anxiously",2.0
"anybody",14.0
"anybodys",1.0
"anyday",2.0
"anyhoo",3.0
"anyhooi",1.0
"anyhow",11.0
"anymore",70.0
"anymoremeans",1.0
"anyone",269.0
"anyones",6.0
"anyplace",3.0
"anything",603.0
"anythingneedless",1.0
"anythingof",1.0
"anythingrediculous",1.0
"anythings",1.0
"anytime",64.0
"anywa",1.0
"anyway",237.0
"anywayand",1.0
"anywayas",1.0
"anywaybesides",1.0
"anyways",73.0
"anywaysi",2.0
"anywaysits",1.0
"anywaysnever",1.0
"anywaysthe",2.0
"anywhere",152.0
"anywhereand",1.0
"anywho",6.0
"anywhooooo",1.0
"ao",8.0
"aok",36.0
"aokay",1.0
"aoki",1.0
"aole",1.0
"aoli",10.0
"ap",1.0
"apache",5.0
"apart",64.0
"aparti",1.0
"apartment",11.0
"apartments",4.0
"apathetic",3.0
"apatite",1.0
"apes",3.0
"apesht",1.0
"apex",1.0
"aphrodisiac",2.0
"apiece",2.0
"apittite",1.0
"apleebees",1.0
"aplenty",5.0
"aplus",2.0
"apm",1.0
"apocalypse",1.0
"apocalyptic",1.0
"apolgized",1.0
"apolo",1.0
"apologetic",16.0
"apologetically",1.0
"apologies",15.0
"apologize",35.0
"apologized",53.0
"apologizedfinallyand",1.0
"apologizedreally",1.0
"apologizes",4.0
"apologizing",4.0
"apology",32.0
"apothecary",1.0
"app",74.0
"appall",2.0
"appalled",3.0
"appalling",2.0
"apparel",1.0
"apparent",11.0
"apparently",144.0
"apparition",1.0
"appauling",1.0
"appaulled",1.0
"appbeing",1.0
"appe",4.0
"appeal",24.0
"appealed",3.0
"appealing",41.0
"appealling",1.0
"appeals",2.0
"appear",32.0
"appearance",23.0
"appearances",4.0
"appeard",1.0
"appeared",40.0
"appearing",2.0
"appears",27.0
"appease",5.0
"appeased",2.0
"apperance",1.0
"appertizer",2.0
"appetisers",1.0
"appetising",1.0
"appetite",35.0
"appetites",5.0
"appetitewhich",2.0
"appetito",2.0
"appetizer",345.0
"appetizeri",1.0
"appetizers",273.0
"appetizersalad",1.0
"appetizersfinger",1.0
"appetizersthe",1.0
"appetizerstyle",1.0
"appetizerthe",1.0
"appetizerwine",1.0
"appetizeryum",1.0
"appetizing",30.0
"appis",2.0
"appitizer",1.0
"applaud",2.0
"applauded",1.0
"applauding",2.0
"applause",2.0
"apple",117.0
"applebees",13.0
"applebeesesque",1.0
"applejuice",1.0
"appleless",1.0
"apples",27.0
"applesauce",1.0
"appletin",1.0
"appleton",1.0
"applewood",6.0
"appliances",1.0
"applicable",3.0
"application",4.0
"applied",6.0
"applies",4.0
"apply",10.0
"applying",2.0
"appointed",5.0
"appointment",7.0
"appointments",1.0
"appologize",1.0
"apporach",1.0
"apportioned",2.0
"apposed",1.0
"appreciably",1.0
"appreciate",117.0
"appreciated",50.0
"appreciates",5.0
"appreciation",6.0
"appreciative",4.0
"apprehension",1.0
"apprehensions",1.0
"apprehensive",2.0
"approach",25.0
"approachable",4.0
"approached",18.0
"approaches",3.0
"approaching",7.0
"approed",1.0
"appropriate",44.0
"appropriately",18.0
"appropriatelysized",1.0
"approval",5.0
"approve",1.0
"approved",2.0
"approx",12.0
"approximately",8.0
"apps",67.0
"appsnack",1.0
"appy",3.0
"appys",1.0
"apricot",10.0
"apricotonion",1.0
"apricots",5.0
"april",15.0
"apron",2.0
"aprons",2.0
"apropos",1.0
"aps",3.0
"apt",4.0
"aptitude",1.0
"aptly",2.0
"aqua",3.0
"aquarium",3.0
"aquavit",2.0
"arabian",1.0
"arabic",7.0
"arandao",1.0
"arbitrary",1.0
"arbor",1.0
"arborio",1.0
"arbuckles",1.0
"arcade",3.0
"arcadia",36.0
"arcadian",2.0
"arcadiaotherwise",1.0
"arcardiabiltmore",2.0
"arcas",1.0
"architect",2.0
"architectural",3.0
"architecture",8.0
"archways",1.0
"arctic",1.0
"area",842.0
"areacheck",1.0
"areah",1.0
"areaif",1.0
"areaperfect",1.0
"arearun",2.0
"areas",42.0
"areaso",1.0
"areaunless",1.0
"areenjoy",1.0
"aren",1.0
"arena",7.0
"arent",182.0
"arentcheck",1.0
"arepa",9.0
"arepas",12.0
"argentenian",1.0
"argentina",2.0
"argentine",2.0
"argh",3.0
"arguable",1.0
"arguably",4.0
"argue",14.0
"argued",7.0
"arguing",6.0
"argula",1.0
"argument",13.0
"argumentative",1.0
"argumentcrushing",1.0
"arguments",1.0
"argyle",2.0
"argylesweatered",1.0
"arid",4.0
"arigato",1.0
"aright",1.0
"arik",1.0
"arise",1.0
"arizona",251.0
"arizonait",1.0
"arizonan",1.0
"arizonans",1.0
"arizonas",5.0
"arizonastyle",1.0
"arizonathis",1.0
"arizonians",2.0
"ark",2.0
"arlecchino",12.0
"arlecchinos",3.0
"arlin",3.0
"arlington",1.0
"arm",17.0
"armadillo",2.0
"armagedan",2.0
"armagnac",1.0
"armandos",1.0
"armchairs",2.0
"armed",6.0
"armenian",1.0
"armor",2.0
"armpit",2.0
"arms",9.0
"armwaving",1.0
"army",12.0
"arni",1.0
"arnie",1.0
"arnold",10.0
"aroma",22.0
"aromas",10.0
"aromasmmmmmakes",1.0
"aromatic",8.0
"aromatics",1.0
"arother",1.0
"around",1031.0
"aroundbut",1.0
"aroundi",1.0
"arrange",2.0
"arranged",3.0
"arrangement",6.0
"arrangements",6.0
"array",24.0
"arrest",1.0
"arrested",1.0
"arrghhh",1.0
"arriba",8.0
"arribas",5.0
"arriva",1.0
"arrival",22.0
"arrivals",1.0
"arrive",90.0
"arriveand",2.0
"arrived",387.0
"arrivedbut",2.0
"arrivedl",1.0
"arrives",33.0
"arrivethe",1.0
"arriving",32.0
"arrogance",3.0
"arrogant",18.0
"arrogantly",1.0
"arrondissement",1.0
"arrowhead",8.0
"arrowroot",1.0
"arroz",6.0
"arrrgh",1.0
"arrrrrizzzzonnnna",2.0
"arse",4.0
"arsed",1.0
"arsehole",1.0
"art",92.0
"artdeco",1.0
"arteests",1.0
"arteries",8.0
"artery",4.0
"arteryclogging",2.0
"arteryhardening",1.0
"artesia",2.0
"artfully",5.0
"arthichoke",2.0
"arthur",4.0
"artichoke",62.0
"artichokes",19.0
"article",5.0
"articles",4.0
"articulate",1.0
"arties",1.0
"artificial",8.0
"artificialflavoringusing",1.0
"artificially",3.0
"artisan",12.0
"artisanal",3.0
"artisans",1.0
"artisian",1.0
"artisits",2.0
"artist",7.0
"artistic",4.0
"artistically",2.0
"artistry",2.0
"artists",5.0
"artois",2.0
"arts",5.0
"artsy",7.0
"artsyindie",1.0
"artwalk",1.0
"artwork",20.0
"artworks",1.0
"arugala",2.0
"arugula",35.0
"asada",132.0
"asadamaybe",1.0
"asadaso",1.0
"asade",2.0
"asado",9.0
"asadoawesome",1.0
"asahi",4.0
"asain",1.0
"asanebo",1.0
"asap",9.0
"asas",1.0
"ascertain",1.0
"ash",7.0
"ashamed",6.0
"ashamedi",1.0
"ashes",1.0
"ashley",7.0
"ashtray",1.0
"ashtrays",1.0
"ashy",1.0
"asi",3.0
"asia",13.0
"asiago",5.0
"asian",172.0
"asiancuban",1.0
"asianfusion",1.0
"asianikea",1.0
"asianinspired",2.0
"asianmexican",2.0
"asians",4.0
"asianstyle",1.0
"aside",99.0
"asidely",1.0
"asinine",2.0
"ask",505.0
"asked",788.0
"askew",1.0
"asking",99.0
"askingand",1.0
"asks",27.0
"askworry",1.0
"asleep",5.0
"asparagus",71.0
"asparagussp",1.0
"aspect",20.0
"aspects",8.0
"aspen",4.0
"aspetto",1.0
"asphalt",1.0
"aspirational",1.0
"aspire",2.0
"aspired",1.0
"aspires",1.0
"aspiring",1.0
"ass",115.0
"assand",1.0
"assault",1.0
"assaulted",1.0
"assd",1.0
"assemble",2.0
"assembled",6.0
"assembly",5.0
"asserted",1.0
"assertion",1.0
"assertions",1.0
"assertively",1.0
"asses",4.0
"assessing",1.0
"assessment",5.0
"asset",6.0
"asshole",11.0
"assholebut",1.0
"assholeic",1.0
"assholes",1.0
"assif",1.0
"assign",2.0
"assigned",8.0
"assigning",1.0
"assignment",2.0
"assimilated",1.0
"assimilation",1.0
"assist",10.0
"assistance",12.0
"assistant",6.0
"assisted",2.0
"assisting",2.0
"asskissing",1.0
"asslevel",1.0
"assload",1.0
"assloads",2.0
"associate",11.0
"associated",3.0
"associates",3.0
"association",3.0
"assor",1.0
"assorted",21.0
"assortment",39.0
"assrounding",1.0
"asst",1.0
"assuage",1.0
"assume",49.0
"assumed",26.0
"assuming",18.0
"assumingly",1.0
"assumption",4.0
"assumptions",1.0
"assurance",3.0
"assure",10.0
"assured",20.0
