_id,value
"affected",1.0
"affiliation",1.0
"affirming",2.0
"afflicted",1.0
"affliction",1.0
"affluent",1.0
"affogato",1.0
"afford",6.0
"affordable",25.0
"afforded",1.0
"affording",1.0
"affords",1.0
"aficionado",2.0
"aforementioned",10.0
"afraid",18.0
"africa",2.0
"african",2.0
"after",627.0
"afterall",6.0
"afterburner",1.0
"afterchurch",1.0
"afterdinner",1.0
"afternoon",53.0
"afternoonevening",2.0
"aftertaste",1.0
"afterward",11.0
"afterwards",11.0
"afterwork",1.0
"ag",1.0
"agadashi",1.0
"again",430.0
"againafter",1.0
"againand",1.0
"againbut",1.0
"againhad",1.0
"againkeep",1.0
"againmaybe",1.0
"againsorryback",1.0
"against",16.0
"againtheres",1.0
"againthey",1.0
"againthough",1.0
"againwe",1.0
"agar",1.0
"agave",1.0
"agaves",2.0
"age",16.0
"aged",13.0
"ageim",1.0
"agenda",1.0
"ages",8.0
"aggravated",1.0
"aggravatingplus",1.0
"aggressive",2.0
"agh",1.0
"aging",1.0
"aglio",1.0
"agnolotti",1.0
"ago",97.0
"agonizingly",1.0
"agree",21.0
"agreeable",2.0
"agreeably",1.0
"agreed",29.0
"agrees",1.0
"agritopia",1.0
"agua",6.0
"aguacate",1.0
"ah",9.0
"ahead",38.0
"aheads",1.0
"ahem",7.0
"ahh",2.0
"ahhh",2.0
"ahhhemmm",1.0
"ahhhh",2.0
"ahhhhh",2.0
"ahhhhhh",1.0
"ahhhhmazing",1.0
"ahhhhmore",1.0
"ahi",32.0
"ahing",2.0
"aho",1.0
"ahogadas",2.0
"ahso",1.0
"ahwatukee",5.0
"aide",2.0
"aided",1.0
"aids",1.0
"aiellos",4.0
"ailment",1.0
"ailoi",1.0
"ails",1.0
"aimed",4.0
"aiming",1.0
"aimlessly",2.0
"aims",3.0
"aint",9.0
"aioli",9.0
"aiolis",1.0
"aiolitype",1.0
"air",21.0
"airconditioned",1.0
"airconditioning",1.0
"aircured",2.0
"airedale",1.0
"airfare",1.0
"airline",1.0
"airplane",2.0
"airplanes",2.0
"airport",12.0
"airports",2.0
"airy",12.0
"aisle",3.0
"aisles",9.0
"ajar",1.0
"ajax",2.0
"aji",5.0
"ajo",2.0
"ajs",16.0
"aju",1.0
"aka",24.0
"akin",5.0
"akor",2.0
"akward",1.0
"al",23.0
"ala",8.0
"alabama",1.0
"alacart",1.0
"aladdinpantwearing",1.0
"alamos",1.0
"alan",7.0
"alas",16.0
"alasive",1.0
"alaskan",2.0
"alass",1.0
"albacore",13.0
"albeit",5.0
"alberts",3.0
"albondigas",3.0
"album",2.0
"alcatraz",2.0
"alcohol",37.0
"alcoholand",1.0
"alcoholic",11.0
"alcohols",2.0
"alcove",1.0
"aldente",1.0
"ale",15.0
"alert",4.0
"alertalerte",1.0
"ales",3.0
"alessandros",1.0
"alex",4.0
"alexander",2.0
"alexanders",1.0
"alexis",3.0
"alfred",1.0
"alfredo",12.0
"alfreds",1.0
"alfresco",1.0
"alhana",2.0
"alhanaand",1.0
"alhanabaiz",1.0
"alica",2.0
"alice",7.0
"aligned",1.0
"alike",5.0
"alil",1.0
"alimentacin",1.0
"alive",11.0
"alla",2.0
"allages",1.0
"allamerican",2.0
"alland",1.0
"allaround",2.0
"allay",1.0
"allday",2.0
"allegiance",1.0
"allen",1.0
"allergic",3.0
"allergies",6.0
"allergy",9.0
"alleviate",1.0
"alley",9.0
"alligator",1.0
"allimportant",1.0
"allinall",6.0
"allll",1.0
"allnatural",1.0
"allnighter",1.0
"allocating",1.0
"allow",18.0
"allowed",21.0
"allowing",7.0
"allows",17.0
"allprobably",1.0
"allright",1.0
"alltime",2.0
"allyoucaneat",4.0
"alma",1.0
"almond",17.0
"almondgoodness",1.0
"almonds",12.0
"almondscented",1.0
"almost",192.0
"aloha",8.0
"alone",55.0
"along",122.0
"alongside",4.0
"aloo",3.0
"aloof",1.0
"aloofshe",2.0
"alorange",1.0
"alot",20.0
"aloud",3.0
"already",112.0
"alreadyestablished",1.0
"alright",26.0
"alrightill",1.0
"als",14.0
"alsditch",1.0
"also",957.0
"alsomessy",1.0
"alsoone",1.0
"alsovery",2.0
"alterations",2.0
"altered",1.0
"altering",1.0
"alternaartsy",1.0
"alternate",2.0
"alternating",1.0
"alternative",16.0
"alternatives",6.0
"although",151.0
"altogether",5.0
"altogtheraka",2.0
"aluminum",3.0
"alway",1.0
"always",771.0
"ama",5.0
"amaaaaazing",1.0
"amanda",2.0
"amaretto",1.0
"amarettoraw",1.0
"amateur",3.0
"amatriciana",1.0
"amaze",1.0
"amazeballs",2.0
"amazed",7.0
"amazing",444.0
"amazingly",19.0
"amazingthe",1.0
"amazzzing",1.0
"amber",8.0
"ambiance",123.0
"ambience",27.0
"ambient",7.0
"ambiguous",1.0
"ambitious",2.0
"amc",2.0
"amcnine",1.0
"amd",1.0
"amen",1.0
"amendment",1.0
"amenities",3.0
"ameretto",2.0
"america",12.0
"american",59.0
"americancheese",1.0
"americanized",13.0
"americano",6.0
"americans",8.0
"americas",5.0
"amiable",1.0
"amicable",1.0
"amidst",2.0
"amigos",1.0
"aminos",1.0
"amiss",1.0
"amits",1.0
"amok",1.0
"among",24.0
"amongst",7.0
"amore",1.0
"amount",123.0
"amounted",1.0
"amounts",7.0
"amped",1.0
"ample",19.0
"amshe",1.0
"amuse",17.0
"amusebouche",3.0
"amused",1.0
"amusing",5.0
"amy",21.0
"amys",2.0
"anal",1.0
"analogy",1.0
"analytical",1.0
"analyzing",2.0
"anatomy",1.0
"ancestral",1.0
"ancho",7.0
"anchoorange",2.0
"anchovies",4.0
"ancient",1.0
"andaccomodating",1.0
"andchicken",1.0
"anderson",2.0
"andmagic",1.0
"andok",1.0
"andolder",3.0
"andor",15.0
"andouille",1.0
"andre",13.0
"andrea",3.0
"andreoli",1.0
"andreolis",1.0
"andres",5.0
"andrew",2.0
"andrews",2.0
"android",2.0
"andunexpected",1.0
"andyum",2.0
"anecdote",2.0
"anecdotes",1.0
"angel",15.0
"angela",2.0
"angeles",4.0
"angeleshacienda",1.0
"angelesjust",1.0
"angels",4.0
"anglaise",2.0
"angle",1.0
"angles",2.0
"angry",4.0
"angsty",1.0
"angus",2.0
"anheuser",1.0
"anibal",1.0
"animal",22.0
"animals",3.0
"anime",1.0
"anise",3.0
"anita",1.0
"anitpasto",1.0
"ann",1.0
"anna",1.0
"annals",1.0
"annattohued",1.0
"anne",3.0
"annie",1.0
"anniversaries",1.0
"anniversary",42.0
"anniversaryagain",1.0
"annnnd",1.0
"annointed",1.0
"announces",1.0
"annoy",2.0
"annoyance",1.0
"annoyances",3.0
"annoyed",5.0
"annoying",34.0
"annual",3.0
"another",337.0
"anotherand",2.0
"anothers",1.0
"answer",32.0
"answered",15.0
"answering",4.0
"answers",2.0
"anthony",2.0
"anthropolgie",1.0
"anthropologie",1.0
"anti",2.0
"antibiotic",1.0
"anticipate",1.0
"anticipated",5.0
"anticipateda",1.0
"anticipating",6.0
"anticipation",3.0
"antioxidant",2.0
"antipasta",2.0
"antipasti",4.0
"antipasto",12.0
"antiquated",1.0
"antique",2.0
"antiques",1.0
"antithesis",1.0
"antivegan",2.0
"antler",1.0
"antojitolike",1.0
"antonio",2.0
"antsy",1.0
"anxious",3.0
"anybody",5.0
"anyhoo",1.0
"anyhooi",1.0
"anyhow",5.0
"anymore",22.0
"anyone",90.0
"anyones",2.0
"anyplace",1.0
"anything",246.0
"anythingneedless",1.0
"anytime",28.0
"anyway",85.0
"anywayand",1.0
"anywaybesides",1.0
"anyways",24.0
"anywaysnever",1.0
"anywhere",61.0
"anywho",5.0
"anywhooooo",1.0
"ao",3.0
"aok",18.0
"aokay",1.0
"aole",1.0
"aoli",3.0
"ap",1.0
"apache",3.0
"apart",18.0
"aparti",1.0
"apartment",5.0
"apartments",2.0
"apathetic",1.0
"apes",1.0
"apiece",1.0
"apittite",1.0
"aplenty",1.0
"aplus",2.0
"apm",1.0
"apocalypse",1.0
"apolo",1.0
"apologetic",5.0
"apologies",3.0
"apologize",10.0
"apologized",20.0
"apologizedreally",1.0
"apologizing",1.0
"apology",4.0
"app",31.0
"appall",2.0
"apparel",1.0
"apparent",5.0
"apparently",35.0
"appeal",7.0
"appealed",3.0
"appealing",18.0
"appealling",1.0
"appear",7.0
"appearance",8.0
"appearances",1.0
"appeard",1.0
"appeared",13.0
"appears",9.0
"appease",4.0
"appeased",1.0
"appertizer",2.0
"appetite",19.0
"appetites",4.0
"appetito",1.0
"appetizer",146.0
"appetizers",122.0
"appetizersthe",1.0
"appetizerstyle",1.0
"appetizing",7.0
"appitizer",1.0
"apple",49.0
"applebees",3.0
"apples",14.0
"applesauce",1.0
"applewood",3.0
"application",1.0
"applied",2.0
"applies",3.0
"apply",2.0
"applying",2.0
"appointed",2.0
"appointment",5.0
"apportioned",1.0
"appreciate",53.0
"appreciated",34.0
"appreciates",2.0
"appreciation",3.0
"appreciative",2.0
"approach",8.0
"approachable",4.0
"approached",7.0
"approaches",1.0
"approaching",3.0
"approed",1.0
"appropriate",16.0
"appropriately",5.0
"approval",1.0
"approved",2.0
"approx",7.0
"approximately",2.0
"apps",27.0
"appy",2.0
"appys",1.0
"apricot",4.0
"apricots",2.0
"april",4.0
"apron",2.0
"apropos",1.0
"apt",1.0
"aptitude",1.0
"aptly",1.0
"aquarium",2.0
"arabic",1.0
"arbitrary",1.0
"arbor",1.0
"arborio",1.0
"arbuckles",1.0
"arcade",1.0
"arcadia",13.0
"arcas",1.0
"architectural",2.0
"architecture",5.0
"archways",1.0
"area",377.0
"areacheck",1.0
"areaperfect",1.0
"arearun",2.0
"areas",16.0
"arena",2.0
"arent",79.0
"arentcheck",1.0
"argh",2.0
"arguable",1.0
"arguably",2.0
"argue",5.0
"argued",1.0
"argument",3.0
"argyle",2.0
"arid",2.0
"arigato",1.0
"aright",1.0
"arik",1.0
"arizona",102.0
"arizonait",1.0
"arizonathis",1.0
"arizonians",2.0
"arlecchino",11.0
"arlecchinos",3.0
"arlin",1.0
"arlington",1.0
"arm",7.0
"armadillo",2.0
"armagedan",2.0
"armagnac",1.0
"armed",3.0
"armenian",1.0
"armor",1.0
"armpit",2.0
"arms",3.0
"army",3.0
"arni",1.0
"arnie",1.0
"arnold",9.0
"aroma",6.0
"aromas",7.0
"aromasmmmmmakes",1.0
"aromatic",2.0
"around",376.0
"arrangement",4.0
"arrangements",1.0
"array",11.0
"arrival",10.0
"arrivals",1.0
"arrive",25.0
"arrived",151.0
"arrivedl",1.0
"arrives",12.0
"arrivethe",1.0
"arriving",17.0
"arrogance",1.0
"arrogant",2.0
"arrowhead",8.0
"arrowroot",1.0
"arroz",4.0
"arrrrrizzzzonnnna",2.0
"arse",1.0
"art",45.0
"artdeco",1.0
"arteests",1.0
"artery",1.0
"arteryclogging",2.0
"arteryhardening",1.0
"artfully",3.0
"arthichoke",2.0
"artichoke",23.0
"artichokes",9.0
"article",3.0
"articles",2.0
"articulate",1.0
"artificial",1.0
"artificialflavoringusing",1.0
"artificially",1.0
"artisan",8.0
"artisanal",3.0
"artist",2.0
"artistic",1.0
"artistically",1.0
"artists",1.0
"artois",1.0
"arts",3.0
"artsy",5.0
"artwork",13.0
"arugala",1.0
"arugula",17.0
"asada",38.0
"asade",1.0
"asado",6.0
"asahi",3.0
"asanebo",1.0
"asap",4.0
"ash",5.0
"ashamed",1.0
"ashley",4.0
"ashtrays",1.0
"ashy",1.0
"asi",2.0
"asia",6.0
"asiago",3.0
"asian",77.0
"asianfusion",1.0
"asianikea",1.0
"asianinspired",2.0
"asianmexican",2.0
"asians",2.0
"asianstyle",1.0
"aside",29.0
"asinine",1.0
"ask",209.0
"asked",249.0
"askew",1.0
"asking",42.0
"askingand",1.0
"asks",11.0
"asleep",1.0
"asparagus",44.0
"asparagussp",1.0
"aspect",9.0
"aspects",4.0
"aspen",4.0
"ass",27.0
"assemble",1.0
"assembled",2.0
"assembly",1.0
"asses",2.0
"assessing",1.0
"assessment",1.0
"asset",2.0
"asshole",3.0
"assif",1.0
"assigned",3.0
"assimilation",1.0
"assist",4.0
"assistance",3.0
"assistant",4.0
"assisted",1.0
"asslevel",1.0
"associate",3.0
"associated",2.0
"associates",2.0
"assorted",5.0
"assortment",16.0
"assrounding",1.0
"asst",1.0
"assume",14.0
"assumed",6.0
"assuming",8.0
"assumptions",1.0
"assurance",2.0
"assure",4.0
"assured",5.0
"assures",1.0
"assuring",1.0
"astonishing",2.0
"astonishingly",1.0
"astounded",2.0
"astounding",4.0
"astoundingly",1.0
"astray",1.0
"asu",18.0
"ate",154.0
"atea",1.0
"athenian",2.0
"athens",2.0
"athletes",1.0
"atlantic",2.0
"atlas",4.0
"atleast",3.0
"atm",4.0
"atmoshphere",1.0
"atmosphere",377.0
"atmospheregreat",1.0
"atmospherelighter",1.0
"atmospheres",1.0
"atomic",4.0
"atop",13.0
"atoyac",9.0
"atpizza",1.0
"atrocious",1.0
"attached",9.0
"attack",9.0
"attempt",17.0
"attempted",1.0
"attempts",3.0
"attend",4.0
"attendance",1.0
"attendant",3.0
"attendants",1.0
"attended",11.0
"attendees",2.0
"attending",3.0
"attentative",2.0
"attention",68.0
"attentive",234.0
"attentiveness",3.0
"attentiveso",1.0
"attest",2.0
"attic",1.0
"attire",5.0
"attired",2.0
"attitude",18.0
"attitudes",6.0
"attract",4.0
"attracted",3.0
"attraction",3.0
"attractions",1.0
"attractive",10.0
"attractively",3.0
"attribute",1.0
"attributed",1.0
"attributes",2.0
"au",18.0
"auction",1.0
"audacious",1.0
"audible",1.0
"audience",2.0
"audiences",1.0
"audio",2.0
"auditions",1.0
"auditorium",1.0
"auditoriums",1.0
"audrey",1.0
"august",2.0
"aunt",5.0
"aunts",1.0
"aura",1.0
"aus",2.0
"aussie",1.0
"austin",3.0
"austrailan",1.0
"austrailia",1.0
"australia",1.0
"australian",1.0
"auteur",1.0
"authentic",111.0
"authentically",2.0
"authentication",1.0
"authenticity",15.0
"authority",1.0
"autism",1.0
"autographed",1.0
"automatic",2.0
"automatically",4.0
"automaticallyactivated",1.0
"automobile",2.0
"automotive",2.0
"autopilot",1.0
"autumn",3.0
"av",4.0
"avacado",4.0
"avacadoey",1.0
"avail",1.0
"availability",3.0
"available",88.0
"availablecool",1.0
"avalanche",2.0
"ave",26.0
"avenidas",1.0
"avenue",19.0
"avenuebeen",1.0
"aveor",2.0
"aver",2.0
"average",91.0
"averageblandpredictablehatchchilefoolyou",1.0
"averaged",1.0
"aversion",3.0
"aviary",1.0
"avid",2.0
"avina",4.0
"avocado",64.0
"avocados",1.0
"avoid",32.0
"avoided",3.0
"avoiding",2.0
"aw",5.0
"awaited",1.0
"awaits",1.0
"awake",2.0
"awaken",1.0
"award",8.0
"awarded",1.0
"awards",2.0
"awardwinning",4.0
"aware",13.0
"awareness",2.0
"awatukee",1.0
"away",239.0
"awayi",1.0
"awaythis",1.0
"awaze",1.0
"awe",3.0
"awesome",367.0
"awesomeits",1.0
"awesomely",5.0
"awesomeness",10.0
"awesomeprobably",1.0
"awesomethe",1.0
"awful",19.0
"awfully",1.0
"awhile",26.0
"awkward",18.0
"awkwardly",3.0
"awkwardness",3.0
"awnings",1.0
"awry",1.0
"awsome",1.0
"awwwwwwed",1.0
"ay",1.0
"ayce",1.0
"ayesha",2.0
"aykm",1.0
"az",78.0
"azs",1.0
"aztec",1.0
"b",39.0
"b_r_e_a_d",2.0
"bab",1.0
"baba",13.0
"babaganouj",2.0
"babaghannuj",1.0
"babaloos",2.0
"babas",1.0
"babbling",1.0
"babbo",5.0
"babe",1.0
"babies",3.0
"babiesrestroomsetc",1.0
"babiesrus",1.0
"baby",34.0
"babys",1.0
"babysunfloweri",1.0
"bacardi",1.0
"bacchanal",2.0
"bacchanalian",1.0
"bachelor",1.0
"bachelorette",4.0
"back",1100.0
"backagain",1.0
"backbut",1.0
"backdrop",1.0
"backed",1.0
"background",20.0
"backim",1.0
"backoften",1.0
"backover",1.0
"backrests",1.0
"backs",1.0
"backside",2.0
"backsplash",1.0
"backstory",1.0
"backup",3.0
"backyard",6.0
"bacon",199.0
"baconsquash",1.0
"baconwrapped",2.0
"bad",275.0
"badass",1.0
"badassical",1.0
"badge",1.0
"badly",5.0
"badman",2.0
"bads",1.0
"badtaste",1.0
"badthe",1.0
"badtons",1.0
"badump",1.0
"baffled",1.0
"bag",30.0
"bagel",32.0
"bagels",15.0
"bagged",3.0
"bagles",2.0
"bags",8.0
"baguette",15.0
"baguettewhatever",2.0
"bahaman",1.0
"bahamas",1.0
"bahn",1.0
"bahnmi",1.0
"bail",1.0
"baileys",2.0
"bailys",1.0
"bait",1.0
"baiz",3.0
"baja",7.0
"bake",9.0
"bakecase",2.0
"baked",101.0
"bakedmashed",1.0
"bakednot",2.0
"baker",4.0
"bakeries",5.0
"bakers",4.0
"bakery",38.0
"bakerycafe",1.0
"bakes",2.0
"bakeshop",2.0
"baking",6.0
"baklava",9.0
"baklavaall",1.0
"balance",31.0
"balanced",18.0
"balancing",1.0
"balcony",4.0
"bald",2.0
"balk",1.0
"balked",1.0
"ball",24.0
"ballerific",1.0
"balloon",1.0
"ballpark",2.0
"ballroom",3.0
"balls",24.0
"ballyhooed",1.0
"balmy",1.0
"balsamic",14.0
"balsamiq",1.0
"balut",2.0
"bam",1.0
"bamboo",5.0
"bamillionzillionjillion",1.0
"ban",3.0
"banana",30.0
"bananapecan",1.0
"bananas",11.0
"banchan",3.0
"band",29.0
"bandara",2.0
"bandera",4.0
"banderas",1.0
"bandido",1.0
"bandmusician",2.0
"bands",10.0
"bandwagon",1.0
"bang",4.0
"bangers",4.0
"bangin",1.0
"bangkok",4.0
"banh",1.0
"bank",13.0
"bankbook",1.0
"bannana",1.0
"banned",1.0
"banners",1.0
"bano",1.0
"banoffee",1.0
"banquette",1.0
"banquettes",2.0
"banter",1.0
"bao",1.0
"bap",2.0
"bar",589.0
"baracade",1.0
"barack",1.0
"barand",1.0
"barbacoa",6.0
"barbara",4.0
"barbecue",9.0
"barbeque",7.0
"barber",1.0
"barberries",1.0
"barbque",1.0
"barcadi",1.0
"barcadia",1.0
"barcelona",2.0
"bardining",2.0
"bare",5.0
"barely",35.0
"barest",1.0
"barfare",1.0
"barfed",1.0
"barflies",1.0
"barfood",2.0
"bargain",8.0
"bargastro",1.0
"barista",7.0
"baristas",5.0
"bark",1.0
"barkeep",1.0
"barley",3.0
"barlive",1.0
"barn",2.0
"barnes",2.0
"barneys",1.0
"barometer",2.0
"barpatio",1.0
"barqs",1.0
"barquick",1.0
"barrel",4.0
"barrels",1.0
"barren",1.0
"barrettjackson",1.0
"barrier",1.0
"barrio",7.0
"barrow",1.0
"bars",30.0
"barstoolsits",1.0
"barstyle",1.0
"bartendar",1.0
"bartender",66.0
"bartenders",42.0
"bartenderserver",2.0
"bartendersnicest",1.0
"bartenderwaiter",1.0
"bartending",1.0
"bartering",1.0
"barthis",1.0
"bartop",1.0
"baryou",1.0
"base",22.0
"baseball",9.0
"based",65.0
"basedsauce",1.0
"baseline",3.0
"basement",8.0
"bashas",2.0
"basic",30.0
"basically",54.0
"basicallythis",2.0
"basics",5.0
"basil",72.0
"basile",1.0
"basilpesto",1.0
"basing",1.0
"basis",12.0
"basket",19.0
"basketball",6.0
"baskets",4.0
"baskin",1.0
"basmati",2.0
"basque",1.0
"bass",12.0
"bastard",2.0
"bastardization",2.0
"bat",8.0
"batch",7.0
"batches",1.0
"bath",2.0
"bathe",1.0
"bathed",5.0
"bathing",1.0
"bathroom",29.0
"bathrooms",26.0
"bathroomthe",1.0
"batman",1.0
"batons",1.0
"batsmati",1.0
"batted",1.0
"batter",19.0
"battered",8.0
"batters",1.0
"battery",1.0
"battin",1.0
"battle",2.0
"battled",1.0
"battling",1.0
"baumard",1.0
"bavaria",1.0
"bay",18.0
"baybut",1.0
"bayou",1.0
"bbb",1.0
"bberry",1.0
"bboy",1.0
"bbq",127.0
"bbqed",2.0
"bbqschwarbq",1.0
"bc",9.0
"bcs",1.0
"bday",6.0
"beach",8.0
"beaches",2.0
"beachside",1.0
"beacon",1.0
"beads",3.0
"beam",1.0
"beams",2.0
"bean",58.0
"beans",182.0
"bear",12.0
"beard",2.0
"beards",1.0
"bearing",2.0
"bearnaise",2.0
"bears",3.0
"beast",3.0
"beat",47.0
"beaten",3.0
"beater",1.0
"beating",3.0
"beatings",1.0
"beats",11.0
"beatthe",1.0
"beau",3.0
"beautiful",100.0
"beautifullove",1.0
"beautifully",20.0
"beauty",13.0
"beaver",6.0
"bec",2.0
"became",23.0
"becker",1.0
"becketts",5.0
"beckinsale",3.0
"beckon",2.0
"beckoning",2.0
"become",48.0
"becomes",5.0
"becoming",7.0
"bed",27.0
"bedazzled",1.0
"beds",1.0
"bee",2.0
"beef",354.0
"beefi",1.0
"beefpork",1.0
"beefs",1.0
"beefshrimp",1.0
"beefsteak",1.0
"beefy",3.0
"beeline",1.0
"beens",1.0
"beer",301.0
"beerbuying",1.0
"beers",93.0
"beersarsaparilla",1.0
"beersspirits",1.0
"beerswines",1.0
"beerwine",3.0
"bees",3.0
"beet",3.0
"beetlejuice",1.0
"beets",10.0
"befitting",3.0
"befo",1.0
"beforea",1.0
"beforehand",2.0
"beforeit",1.0
"beforeuntil",1.0
"began",26.0
"begged",2.0
"begging",3.0
"begin",22.0
"beginning",19.0
"begins",1.0
"begun",1.0
"behalf",1.0
"behave",1.0
"behaved",2.0
"behaving",1.0
"behavior",2.0
"behest",1.0
"behind",83.0
"behing",1.0
"behold",5.0
"beiges",1.0
"beignets",7.0
"beijings",2.0
"bejesus",1.0
"belch",1.0
"belfast",1.0
"belgian",4.0
"belgians",1.0
"belgium",4.0
"belief",2.0
"believe",91.0
"believed",4.0
"believer",2.0
"believers",1.0
"beligian",1.0
"bell",27.0
"bella",2.0
"belle",1.0
"bellevue",1.0
"bellied",2.0
"bellies",3.0
"bellini",4.0
"bellinis",2.0
"bellissimo",1.0
"bellow",1.0
"bells",3.0
"belly",32.0
"bellymmmm",1.0
"belong",2.0
"belonged",1.0
"belongs",5.0
"below",21.0
"belt",9.0
"belted",1.0
"belting",1.0
"belts",1.0
"bemused",1.0
"ben",2.0
"bench",5.0
"benches",5.0
"benchmark",2.0
"benchstyle",1.0
"bene",2.0
"beneath",2.0
"benedict",27.0
"beneficiary",1.0
"benefit",11.0
"benefits",4.0
"benevolent",1.0
"bengan",2.0
"benihana",2.0
"benihanas",1.0
"benjamin",2.0
"benny",5.0
"bent",2.0
"bentley",1.0
"bento",1.0
"benzedrine",1.0
"benzoate",1.0
"beowulf",1.0
"beppos",1.0
"berkshire",1.0
"bermuda",1.0
"berri",2.0
"berries",11.0
"berrs",1.0
"berry",10.0
"bertha",1.0
"bes",1.0
"beside",4.0
"besides",24.0
"bespeak",1.0
"best",703.0
"bestall",1.0
"bestbuy",2.0
"bestdid",1.0
"bestest",1.0
"bestlooking",1.0
"bestor",1.0
"bests",1.0
"besttasting",1.0
"besweet",2.0
"bet",22.0
"beth",1.0
"bethany",2.0
"better",470.0
"betterit",1.0
"betterjust",1.0
"bettermy",1.0
"betting",2.0
"bettter",1.0
"beurre",1.0
"beutiful",1.0
"beverage",23.0
"beverages",31.0
"bevies",1.0
"bevmo",10.0
"beware",17.0
"bewildered",2.0
"beyond",58.0
"bf",28.0
"bfast",2.0
"bff",6.0
"bffl",3.0
"bfs",7.0
"bg",1.0
"bhartha",2.0
"bi",2.0
"bialy",5.0
"bialys",3.0
"bianco",26.0
"biancos",4.0
"biancothough",1.0
"biancoverde",3.0
"bias",2.0
"biased",3.0
"biaz",1.0
"bib",1.0
"bibim",2.0
"bibimbap",4.0
"biblesized",1.0
"bibs",1.0
"bicycle",2.0
"bicycles",2.0
"bid",1.0
"biddingmust",1.0
"biden",1.0
"bidet",2.0
"biere",1.0
"bierschs",1.0
"biet",2.0
"big",347.0
