_id,value
"blot",1.0
"blow",6.0
"blowing",3.0
"blowmymind",1.0
"blown",8.0
"blownup",1.0
"blows",6.0
"blt",4.0
"bludgeon",1.0
"blue",34.0
"blueberry",8.0
"blues",2.0
"bluesy",1.0
"blunt",2.0
"blushing",2.0
"bo",4.0
"boa",1.0
"board",11.0
"boards",5.0
"boars",1.0
"boast",1.0
"boasted",1.0
"boasting",2.0
"boasts",2.0
"boat",4.0
"boats",1.0
"bob",1.0
"boba",26.0
"bobbi",1.0
"bobby",1.0
"boca",2.0
"boccoli",1.0
"bodos",6.0
"bodoswell",1.0
"body",8.0
"bodyand",2.0
"bogi",3.0
"bogoall",2.0
"bogos",2.0
"boil",2.0
"boiled",3.0
"bok",6.0
"bold",2.0
"bolls",1.0
"bolognese",5.0
"bomb",11.0
"bombay",4.0
"bombcom",1.0
"bombdotcom",1.0
"bomber",2.0
"bombero",4.0
"bomberos",2.0
"bombers",2.0
"bombersthank",1.0
"bombshell",1.0
"bon",1.0
"bonanza",1.0
"bond",1.0
"bone",8.0
"bonein",3.0
"boneless",7.0
"bones",4.0
"boney",1.0
"bonfire",1.0
"bongo",1.0
"bonnet",1.0
"bonnito",1.0
"bonus",20.0
"boo",1.0
"boob",1.0
"book",22.0
"bookmark",4.0
"bookmarked",2.0
"bookmarks",1.0
"books",3.0
"boones",2.0
"boooo",1.0
"boop",4.0
"boost",1.0
"booster",1.0
"boot",1.0
"booth",12.0
"booths",18.0
"booty",1.0
"booze",13.0
"boozehounds",1.0
"boozemy",1.0
"boozerquintuplets",1.0
"boozeup",1.0
"bop",1.0
"bopping",1.0
"border",5.0
"bordering",4.0
"borderlineoutrageous",2.0
"borders",2.0
"bore",2.0
"bored",4.0
"boredom",1.0
"boring",7.0
"born",5.0
"borrowed",1.0
"bos",1.0
"boss",6.0
"bossanova",1.0
"bosses",1.0
"boston",3.0
"bother",8.0
"bothered",6.0
"bothering",2.0
"bottle",48.0
"bottleajs",1.0
"bottled",7.0
"bottles",22.0
"bottleseriously",1.0
"bottling",1.0
"bottom",20.0
"bouche",6.0
"bouffant",1.0
"bought",27.0
"bouillion",2.0
"bouncer",2.0
"bouncers",1.0
"bouncing",1.0
"bouncyfatty",1.0
"bound",5.0
"bourbon",1.0
"bourbonginger",2.0
"bourbons",1.0
"bout",1.0
"boutique",2.0
"bowl",88.0
"bowling",3.0
"bowls",15.0
"bowtie",1.0
"box",30.0
"boxand",2.0
"boxed",1.0
"boxes",23.0
"boxty",1.0
"boy",17.0
"boyfriend",33.0
"boyfriends",4.0
"boylans",2.0
"boys",6.0
"bra",1.0
"brad",2.0
"brady",1.0
"brain",5.0
"brainer",3.0
"braised",7.0
"brak",1.0
"brakes",1.0
"branch",2.0
"branching",3.0
"brand",7.0
"branded",1.0
"brandi",1.0
"branding",2.0
"brands",2.0
"brandspanking",1.0
"brandy",1.0
"brass",2.0
"brasserie",2.0
"brat",6.0
"brats",2.0
"brava",1.0
"brave",3.0
"bravo",1.0
"brazilian",2.0
"bread",172.0
"breadboard",1.0
"breadcrumb",2.0
"breaded",11.0
"breading",6.0
"breadpastry",1.0
"breads",4.0
"breadsticks",1.0
"breadthingys",1.0
"break",21.0
"breakdown",1.0
"breaker",1.0
"breakfast",146.0
"breakfastbrunch",2.0
"breakfastlucnh",1.0
"breakfastlunch",1.0
"breakfasts",5.0
"breaking",4.0
"breaks",5.0
"breast",21.0
"breasts",3.0
"breath",3.0
"breathing",1.0
"brecken",1.0
"breckenridge",5.0
"bred",2.0
"breed",1.0
"breeze",1.0
"brenda",2.0
"bresaola",1.0
"bressine",1.0
"bretheren",2.0
"brew",8.0
"brewed",5.0
"breweries",4.0
"brewery",5.0
"brewing",3.0
"brews",5.0
"brian",5.0
"briana",2.0
"bricabrac",1.0
"brick",5.0
"bridal",1.0
"bridge",1.0
"brie",9.0
"brief",3.0
"bright",8.0
"brighten",2.0
"brighter",1.0
"brightest",1.0
"brightly",3.0
"brightlylit",1.0
"brilliant",1.0
"brim",3.0
"bring",89.0
"bringing",10.0
"brings",8.0
"briny",1.0
"brio",2.0
"brioche",8.0
"brisk",1.0
"brisket",8.0
"british",3.0
"brittle",1.0
"bro",1.0
"broad",5.0
"broadway",1.0
"broc",1.0
"broccoli",22.0
"broccolini",2.0
"brocolli",1.0
"brodawg",2.0
"broiled",3.0
"broils",1.0
"broke",4.0
"broken",3.0
"brokenhearted",1.0
"brokers",3.0
"bronners",1.0
"bronzed",2.0
"brooklyn",2.0
"bros",1.0
"brosenbrus",1.0
"broseph",1.0
"broth",38.0
"brother",17.0
"brothers",4.0
"brothier",1.0
"brothy",1.0
"brought",83.0
"brown",43.0
"browned",1.0
"brownie",5.0
"brownies",3.0
"browns",11.0
"browse",1.0
"browsing",1.0
"bruchetta",3.0
"bruchettas",1.0
"bruised",1.0
"brulee",20.0
"brunch",35.0
"brunchbuffet",1.0
"brunchlunch",1.0
"brunchpriceless",1.0
"bruschetta",7.0
"bruschettas",2.0
"brushetta",2.0
"brushettone",1.0
"brussels",3.0
"bruxelles",1.0
"bryan",4.0
"br¯le",1.0
"bs",2.0
"btg",2.0
"btl",1.0
"btw",12.0
"bubble",4.0
"bubbleland",1.0
"bubbles",4.0
"bubbly",3.0
"buca",1.0
"buck",7.0
"buckaroos",1.0
"bucket",2.0
"buckets",1.0
"bucketsi",1.0
"buckfifty",1.0
"bucks",60.0
"buco",1.0
"budda",1.0
"buddha",2.0
"buddies",1.0
"buddy",8.0
"budget",16.0
"buds",7.0
"buen",1.0
"bueno",2.0
"buff",1.0
"buffalo",8.0
"buffet",54.0
"buffetcicis",1.0
"buffets",18.0
"bug",1.0
"buget",1.0
"bugles",1.0
"buhly",1.0
"build",18.0
"builder",1.0
"building",25.0
"buildings",4.0
"built",4.0
"bulgogi",1.0
"bulk",9.0
"bulkogi",1.0
"bull",8.0
"bullet",1.0
"bullshit",1.0
"bullying",1.0
"bumble",1.0
"bummed",3.0
"bummer",11.0
"bump",4.0
"bumped",3.0
"bumper",1.0
"bumping",1.0
"bums",2.0
"bun",30.0
"bunch",28.0
"bundle",1.0
"bundled",1.0
"bungalow",2.0
"bunk",1.0
"bunna",2.0
"bunnas",1.0
"buns",11.0
"burbon",1.0
"buren",1.0
"burger",165.0
"burgers",54.0
"burgerstruth",1.0
"burgundy",2.0
"buried",2.0
"burly",1.0
"burmese",4.0
"burn",7.0
"burned",3.0
"burner",1.0
"burning",3.0
"burnt",12.0
"burntwhich",1.0
"burr",2.0
"burrata",2.0
"burritios",1.0
"burrito",35.0
"burritos",8.0
"burro",16.0
"burros",4.0
"burst",1.0
"bursting",4.0
"bus",3.0
"busch",1.0
"busier",2.0
"busiest",2.0
"business",58.0
"businesses",8.0
"busser",2.0
"bussers",1.0
"bust",2.0
"busting",1.0
"bustle",2.0
"bustling",5.0
"busy",82.0
"busyand",1.0
"busysigh",1.0
"busywe",1.0
"butcher",2.0
"butchers",2.0
"buthad",1.0
"butt",6.0
"butter",74.0
"buttercream",3.0
"buttered",1.0
"butterfields",2.0
"butterfish",1.0
"butterknife",1.0
"buttermilk",8.0
"buttermilkdressing",1.0
"butternut",13.0
"butters",2.0
"buttery",11.0
"butthat",2.0
"butthe",2.0
"button",6.0
"butts",1.0
"buur",1.0
"buy",52.0
"buyer",2.0
"buyers",1.0
"buying",12.0
"buys",1.0
"buzz",5.0
"buzzed",2.0
"buzzer",1.0
"buzzes",1.0
"buzzing",1.0
"bygone",1.0
