_id,value
"adjust",4.0
"adjusted",1.0
"adjustment",2.0
"adjustments",2.0
"adler",1.0
"admire",3.0
"admired",1.0
"admirerer",1.0
"admires",1.0
"admiring",1.0
"admission",1.0
"admit",73.0
"admittedly",13.0
"admittedlytoo",1.0
"ado",2.0
"adobe",11.0
"adobo",10.0
"adobommmm",1.0
"adolescent",1.0
"adopted",2.0
"adorable",27.0
"adorablelove",1.0
"adoration",2.0
"adore",12.0
"adored",4.0
"adores",2.0
"adorn",3.0
"adorned",5.0
"adorning",2.0
"adorns",1.0
"adovada",9.0
"adovado",1.0
"adrienne",2.0
"adrift",1.0
"ads",1.0
"adult",18.0
"adults",14.0
"advance",15.0
"advanced",1.0
"advantace",1.0
"advantage",25.0
"advent",1.0
"adventure",22.0
"adventurer",1.0
"adventures",4.0
"adventurous",34.0
"adverse",1.0
"advertise",10.0
"advertised",10.0
"advertising",9.0
"advice",30.0
"advise",8.0
"advised",3.0
"advocate",1.0
"aegean",3.0
"aesthetic",5.0
"aesthetically",1.0
"aesthetics",3.0
"afar",2.0
"afew",1.0
"affable",1.0
"affair",5.0
"affairs",1.0
"affected",1.0
"affection",1.0
"affectionately",1.0
"afficionados",2.0
"affiliated",1.0
"affinity",2.0
"affirming",2.0
"afflicted",1.0
"affluent",1.0
"affogato",2.0
"afford",15.0
"affordable",51.0
"afforded",2.0
"affording",1.0
"affords",2.0
"affraid",1.0
"afghanistan",1.0
"aficionado",5.0
"aficionados",1.0
"aflame",1.0
"afloat",1.0
"aflutter",1.0
"afore",1.0
"aforementioned",15.0
"afraid",27.0
"africa",3.0
"african",7.0
"africanamerican",1.0
"afront",1.0
"after",1078.0
"afterall",3.0
"afterburner",1.0
"afterchurch",1.0
"afterdinner",1.0
"afternoon",99.0
"afternoonevening",2.0
"afternoons",2.0
"aftertaste",5.0
"afterthought",4.0
"afterthoughtsomething",1.0
"afterward",18.0
"afterwards",18.0
"afterwork",6.0
"ag",1.0
"agadashi",1.0
"again",662.0
"againafter",1.0
"againand",2.0
"againbanh",1.0
"againbut",1.0
"againkeep",1.0
"againmaybe",1.0
"againnothing",1.0
"against",30.0
"againt",1.0
"againthey",1.0
"againthough",1.0
"againwe",1.0
"agar",3.0
"agave",3.0
"agaves",2.0
"age",24.0
"aged",20.0
"ageim",1.0
"agent",1.0
"ages",9.0
"aggravated",1.0
"aggravating",4.0
"aggravatingplus",1.0
"aggressive",2.0
"agh",1.0
"aging",2.0
"aglio",1.0
"agnolotti",1.0
"ago",179.0
"agobut",1.0
"agonized",1.0
"agonizing",1.0
"agonizingly",1.0
"agook",1.0
"agrable",1.0
"agree",46.0
"agreeable",3.0
"agreeably",1.0
"agreed",44.0
"agreement",1.0
"agrees",1.0
"agritopia",3.0
"agritourism",2.0
"agrodolce",1.0
"agroorganohealth",1.0
"agua",14.0
"aguacate",1.0
"aguas",2.0
"ah",14.0
"ahead",63.0
"aheads",1.0
"ahem",8.0
"ahh",4.0
"ahhh",2.0
"ahhhemmm",1.0
"ahhhere",1.0
"ahhhh",3.0
"ahhhhgggg",1.0
"ahhhhh",2.0
"ahhhhhhhh",1.0
"ahhhhhhhhhhhhhyessssssssssss",1.0
"ahhhhmazing",1.0
"ahhhs",1.0
"ahi",48.0
"ahing",2.0
"ahmazing",2.0
"aho",1.0
"ahorita",1.0
"ahso",1.0
"ahwatukee",16.0
"aid",2.0
"aide",2.0
"aids",2.0
"aiellos",5.0
"aight",3.0
"ailment",2.0
"ailoli",1.0
"ails",1.0
"aimed",3.0
"aimee",1.0
"aiming",1.0
"aimless",1.0
"aimlessly",3.0
"aims",1.0
"aint",11.0
"aioli",20.0
"aiolis",1.0
"aiolitype",1.0
"air",49.0
"airconditioned",1.0
"aircured",2.0
"airdry",1.0
"aires",1.0
"airfare",2.0
"airfryers",1.0
"airpark",2.0
"airplane",1.0
"airplanes",1.0
"airport",22.0
"airports",2.0
"airtight",1.0
"airways",3.0
"airy",22.0
"aisle",7.0
"aisles",12.0
"ajar",1.0
"ajax",2.0
"aji",5.0
"ajo",1.0
"ajs",34.0
"aju",1.0
"ak",1.0
"aka",21.0
"akaushi",1.0
"akin",5.0
"akor",4.0
"akward",1.0
"akwardly",1.0
"al",38.0
"ala",7.0
"alabama",2.0
"alacart",1.0
"aladdinpantwearing",1.0
"alambre",1.0
"alamos",1.0
"alan",7.0
"alarmed",1.0
"alas",18.0
"alasive",1.0
"alaska",1.0
"alaskan",5.0
"alass",1.0
"albacore",18.0
"albagore",1.0
"albarino",1.0
"albeit",14.0
"alberts",3.0
"albertsons",2.0
"albondigas",3.0
"album",2.0
"albums",1.0
"albuquerque",1.0
"alcohol",49.0
"alcoholfueled",1.0
"alcoholic",15.0
"alcohols",2.0
"alcove",1.0
"aldente",1.0
"ale",26.0
"alert",7.0
"alertalerte",1.0
"ales",5.0
"alessandros",1.0
"alex",6.0
"alexander",3.0
"alexanders",1.0
"alexis",2.0
"alfalfa",2.0
"alfred",1.0
"alfredo",21.0
"alfreds",1.0
"alfresco",1.0
"alhana",7.0
"alhanaand",1.0
"alhanabaiz",1.0
"alice",18.0
"alien",2.0
"align",2.0
"alike",9.0
"alil",1.0
"alimentacin",1.0
"alissa",2.0
"alive",15.0
"alla",4.0
"allages",1.0
"allamerican",3.0
"alland",1.0
"allaround",1.0
"allay",1.0
"allburgers",1.0
"allbut",1.0
"allday",1.0
"allegiance",1.0
"allen",1.0
"allergens",1.0
"allergic",10.0
"allergies",8.0
"allergy",13.0
"alleviate",1.0
"alley",13.0
"alleys",1.0
"allglass",1.0
"alli",1.0
"alligator",10.0
"allinall",7.0
"allll",1.0
"alllll",1.0
"allnatural",4.0
"allnighter",2.0
"allocating",1.0
"allos",2.0
"allover",1.0
"allow",27.0
"allowed",29.0
"allowing",9.0
"allows",25.0
"allright",1.0
"allso",1.0
"allthis",1.0
"alltime",3.0
"alluded",2.0
"alluring",1.0
"allyoucaneat",5.0
"allyson",2.0
"alma",1.0
"almond",40.0
"almondgoodness",1.0
"almonds",14.0
"almondscented",1.0
"almost",322.0
"almostwholegrain",1.0
"aloha",15.0
"alone",83.0
"along",215.0
"alongi",1.0
"alongside",6.0
"aloo",7.0
"alot",21.0
"aloud",2.0
"already",195.0
"alreadyestablished",1.0
"alright",35.0
"als",13.0
"alsditch",1.0
"also",1628.0
"alsomessy",1.0
"alsoone",1.0
"alsovery",2.0
"alter",1.0
"alterations",2.0
"altercation",1.0
"altered",3.0
"altering",1.0
"alternaartsy",1.0
"alternate",6.0
"alternating",1.0
"alternative",26.0
"alternatives",6.0
"altho",1.0
"although",281.0
"altogether",6.0
"altogtheraka",2.0
"altra",3.0
"aluminum",5.0
"alumni",1.0
"alway",3.0
"always",1089.0
"ama",5.0
"amaaaaazing",1.0
"amanda",3.0
"amaretto",2.0
"amarettoraw",1.0
"amateur",6.0
"amateurish",1.0
"amateurprofessional",1.0
"amateurstyle",1.0
"amatriciana",1.0
"amaze",1.0
"amazeballs",2.0
"amazed",16.0
"amazement",1.0
"amazes",1.0
"amazing",734.0
"amazinggreat",1.0
"amazingly",35.0
"amazingness",3.0
"amazingthe",1.0
"amazuzing",1.0
"amazzzing",1.0
"amber",19.0
"ambiance",162.0
"ambiancedecor",1.0
"ambience",41.0
"ambient",8.0
"ambitious",2.0
"ambivalent",1.0
"ambrosial",1.0
"amc",2.0
"amcnine",1.0
"amd",1.0
"ameerah",1.0
"amen",3.0
"amend",2.0
"amendment",1.0
"amenities",3.0
"ameretto",2.0
"america",20.0
"americaine",1.0
"american",92.0
"americanaized",1.0
"americanitalian",1.0
"americanize",2.0
"americanized",19.0
"americano",7.0
"americanos",1.0
"americans",13.0
"americanstyle",3.0
"americas",17.0
"amicable",1.0
"amid",1.0
"amidst",3.0
"amigos",1.0
"aminos",1.0
"amiright",1.0
"amiss",1.0
"ammmmaaazzzinnnng",1.0
"ammount",1.0
"amnesiacs",2.0
"amok",1.0
"among",45.0
"amongst",14.0
"amore",1.0
"amount",206.0
"amounts",12.0
"amped",1.0
"ample",23.0
"amplification",1.0
"ampm",1.0
"amsterdam",1.0
"amuse",18.0
"amusebouche",2.0
"amused",4.0
"amusing",4.0
"amy",22.0
"amys",2.0
"anal",1.0
"analogy",1.0
"analysis",1.0
"analyze",1.0
"analyzed",1.0
"analyzing",1.0
"anarchy",1.0
"anatomy",1.0
"anazazi",2.0
"ancestral",1.0
"ancho",10.0
"anchoorange",2.0
"anchovies",6.0
"anchovy",1.0
"ancient",3.0
"ancora",1.0
"andaccomodating",1.0
"andbecause",1.0
"andersen",1.0
"anderson",2.0
"andeven",1.0
"andiamo",1.0
"andim",1.0
"andmagic",1.0
"andok",2.0
"andolder",3.0
"andor",26.0
"andouille",2.0
"andre",13.0
"andrea",4.0
"andreoli",2.0
"andreolis",1.0
"andres",5.0
"andrew",4.0
"andrews",4.0
"android",2.0
"andthe",3.0
"andthey",1.0
"andunexpected",1.0
"andyum",2.0
"anecdote",2.0
"anew",2.0
"angasaurus",1.0
"angel",29.0
"angela",6.0
"angeles",5.0
"angeleshacienda",1.0
"angelesjust",1.0
"angelic",2.0
"angelina",1.0
"angelino",1.0
"angels",3.0
"anglaise",2.0
"angle",2.0
"angled",1.0
"angles",3.0
"angrier",1.0
"angry",9.0
"angst",1.0
"angus",9.0
"anheuser",1.0
"animal",28.0
"animals",5.0
"anise",4.0
"anitpasto",2.0
"ann",1.0
"annals",1.0
"annattohued",1.0
"anne",3.0
"annie",1.0
"anniversaries",2.0
"anniversary",47.0
"anniversaryagain",1.0
"annnnnnnnnndddddddd",1.0
"annointed",1.0
"announce",2.0
"announced",1.0
"announces",1.0
"annoy",1.0
"annoyance",3.0
"annoyances",3.0
"annoyed",19.0
"annoying",41.0
"annoyingly",2.0
"anns",1.0
"annual",7.0
"annually",1.0
"ano",1.0
"anomaly",1.0
"another",551.0
"anotherand",2.0
"anothers",1.0
"anotherzomg",1.0
"ans",2.0
"ansel",1.0
"answer",42.0
"answered",21.0
"answering",5.0
"answers",4.0
"ant",1.0
"ante",1.0
"antebellum",1.0
"antelope",1.0
"anthem",1.0
"anthony",3.0
"anthropolgie",1.0
"anthropologie",1.0
"anti",2.0
"antiamericas",1.0
"antibiotic",1.0
"anticapitalist",1.0
"anticipate",1.0
"anticipated",11.0
"anticipateda",1.0
"anticipating",5.0
"anticipation",4.0
"anticipatory",1.0
"anticlimatic",1.0
"antidote",1.0
"antioxidant",4.0
"antipasta",3.0
"antipasti",7.0
"antipasto",14.0
"antiquated",2.0
"antique",3.0
"antiques",2.0
"antiscene",1.0
"antisocial",1.0
"antithesis",1.0
"antivegan",2.0
"antivegetarian",2.0
"antler",2.0
"antojitolike",1.0
"antonio",2.0
"ants",2.0
"antsy",1.0
"anxiety",1.0
"anxious",8.0
"anxiously",1.0
"anybody",7.0
"anyday",2.0
"anyhoo",2.0
"anyhooi",1.0
"anyhow",8.0
"anymore",35.0
"anymoremeans",1.0
"anyone",165.0
"anyones",5.0
"anyplace",2.0
"anything",373.0
"anythingneedless",1.0
"anytime",40.0
"anyway",136.0
"anywayas",1.0
"anyways",47.0
"anywaysi",2.0
"anywaysits",1.0
"anywaysnever",1.0
"anywaysthe",2.0
"anywhere",89.0
"anywho",5.0
"anywhooooo",1.0
"ao",5.0
"aok",21.0
"aokay",1.0
"aole",1.0
"aoli",10.0
"ap",1.0
"apache",2.0
"apart",35.0
"apartment",7.0
"apartments",2.0
"apathetic",1.0
"apes",1.0
"apex",1.0
"aphrodisiac",2.0
"apiece",2.0
"apittite",1.0
"aplenty",5.0
"aplus",1.0
"apm",1.0
"apocalypse",1.0
"apolo",1.0
"apologetic",9.0
"apologies",7.0
"apologize",18.0
"apologized",23.0
"apologizedreally",1.0
"apologizes",2.0
"apologizing",2.0
"apology",18.0
"apothecary",1.0
"app",52.0
"appall",2.0
"appalled",2.0
"apparel",1.0
"apparent",7.0
"apparently",74.0
"appaulled",1.0
"appbeing",1.0
"appeal",12.0
"appealed",2.0
"appealing",25.0
"appeals",1.0
"appear",20.0
"appearance",12.0
"appeard",1.0
"appeared",21.0
"appearing",1.0
"appears",22.0
"appease",3.0
"appeased",2.0
"appertizer",2.0
"appetisers",1.0
"appetising",1.0
"appetite",28.0
"appetites",5.0
"appetitewhich",2.0
"appetito",2.0
"appetizer",234.0
"appetizeri",1.0
"appetizers",183.0
"appetizersalad",1.0
"appetizersfinger",1.0
"appetizersthe",1.0
"appetizerstyle",1.0
"appetizerthe",1.0
"appetizeryum",1.0
"appetizing",12.0
"appis",2.0
"applaud",1.0
"applauded",1.0
"applauding",2.0
"applause",1.0
"apple",91.0
"applebees",3.0
"applebeesesque",1.0
"applejuice",1.0
"appleless",1.0
"apples",22.0
"applesauce",1.0
"appletin",1.0
"appleton",1.0
"applewood",5.0
"applicable",3.0
"application",3.0
"applied",3.0
"applies",2.0
"apply",5.0
"applying",2.0
"appointed",3.0
"appointment",6.0
"appointments",1.0
"appologize",1.0
"apportioned",2.0
"appreciate",59.0
"appreciated",34.0
"appreciates",4.0
"appreciation",4.0
"appreciative",3.0
"apprehension",1.0
"apprehensions",1.0
"apprehensive",2.0
"approach",16.0
"approachable",4.0
"approached",8.0
"approaches",2.0
"approaching",2.0
"appropriate",25.0
"appropriately",11.0
"approval",5.0
"approve",1.0
"approved",2.0
"approx",12.0
"approximately",8.0
"apps",45.0
"appsnack",1.0
"appy",3.0
"appys",1.0
"apricot",10.0
"apricotonion",1.0
"apricots",3.0
"april",11.0
"apron",2.0
"aprons",2.0
"apropos",1.0
"apt",3.0
"aptitude",1.0
"aptly",2.0
"aqua",1.0
"aquarium",2.0
"arabian",1.0
"arabic",1.0
"arandao",1.0
"arbor",1.0
"arborio",1.0
"arcade",2.0
"arcadia",20.0
"arcadian",2.0
"arcardiabiltmore",2.0
"arcas",1.0
"architect",2.0
"architectural",2.0
"architecture",8.0
"archways",1.0
"area",551.0
"areacheck",1.0
"areaif",1.0
"areaperfect",1.0
"arearun",2.0
"areas",24.0
"areenjoy",1.0
"aren",1.0
"arena",6.0
"arent",120.0
"arentcheck",1.0
"arepa",8.0
"arepas",11.0
"argentenian",1.0
"argentina",1.0
"argentine",2.0
"argh",3.0
"arguable",1.0
"arguably",3.0
"argue",9.0
"argued",2.0
"arguing",3.0
"argula",1.0
"argument",7.0
"argyle",2.0
"arid",2.0
"arigato",1.0
"arise",1.0
"arizona",193.0
"arizonait",1.0
"arizonans",1.0
"arizonas",2.0
"arizonastyle",1.0
"arizonathis",1.0
"arizonians",1.0
"ark",2.0
"arlecchino",12.0
"arlecchinos",3.0
"arlin",2.0
"arlington",1.0
"arm",11.0
"armadillo",2.0
"armandos",1.0
"armchairs",1.0
"armed",5.0
"armenian",1.0
"armor",2.0
"arms",2.0
"armwaving",1.0
"army",9.0
"arni",1.0
"arnold",7.0
"aroma",15.0
"aromas",9.0
"aromasmmmmmakes",1.0
"aromatic",6.0
"aromatics",1.0
"around",653.0
"arrange",2.0
"arranged",2.0
"arrangement",4.0
"arrangements",4.0
"array",17.0
"arriba",2.0
"arribas",2.0
"arriva",1.0
"arrival",13.0
"arrive",54.0
"arrived",238.0
"arrivedl",1.0
"arrives",18.0
"arrivethe",1.0
"arriving",20.0
"arrogance",3.0
"arrogant",11.0
"arrondissement",1.0
"arrowhead",5.0
"arrowroot",1.0
"arroz",4.0
"arrrgh",1.0
"arrrrrizzzzonnnna",2.0
"arse",3.0
"art",68.0
"artdeco",1.0
"arteests",1.0
"arteries",5.0
"artery",2.0
"arteryclogging",1.0
"arteryhardening",1.0
"artesia",2.0
"artfully",3.0
"arthichoke",2.0
"arthur",3.0
"artichoke",38.0
"artichokes",15.0
"article",5.0
"articles",2.0
"articulate",1.0
"arties",1.0
"artificial",5.0
"artificialflavoringusing",1.0
"artificially",1.0
"artisan",9.0
"artisanal",3.0
"artisans",1.0
"artisian",1.0
"artisits",2.0
"artist",6.0
"artistic",3.0
"artistically",2.0
"artistry",1.0
"artists",3.0
"artois",2.0
"arts",4.0
"artsy",4.0
"artsyindie",1.0
"artwork",14.0
"artworks",1.0
"arugala",2.0
"arugula",34.0
"asada",95.0
"asadamaybe",1.0
"asadaso",1.0
"asade",2.0
"asado",7.0
"asadoawesome",1.0
"asahi",4.0
"asain",1.0
"asanebo",1.0
"asap",9.0
"ash",6.0
"ashamed",1.0
"ashley",1.0
"ashtrays",1.0
"ashy",1.0
"asi",2.0
"asia",9.0
"asiago",4.0
"asian",125.0
"asiancuban",1.0
"asianfusion",1.0
"asianikea",1.0
"asianmexican",2.0
"asians",3.0
"aside",44.0
"asidely",1.0
"asinine",1.0
"ask",298.0
"asked",366.0
"askew",1.0
"asking",51.0
"askingand",1.0
"asks",12.0
"askworry",1.0
"asleep",5.0
"asparagus",59.0
"asparagussp",1.0
"aspect",11.0
"aspects",6.0
"aspen",4.0
"aspetto",1.0
"ass",63.0
"assand",1.0
"assd",1.0
"assemble",2.0
"assembled",3.0
"assembly",1.0
"asses",3.0
"assessing",1.0
"assessment",3.0
"asset",3.0
"asshole",7.0
"assholebut",1.0
"assholeic",1.0
"assif",1.0
"assigned",4.0
"assimilation",1.0
"assist",4.0
"assistance",4.0
"assistant",5.0
"assisted",1.0
"asskissing",1.0
"assload",1.0
"assloads",2.0
"associate",10.0
"associated",2.0
"associates",3.0
"association",3.0
"assor",1.0
"assorted",16.0
"assortment",32.0
"assrounding",1.0
"asst",1.0
"assume",22.0
"assumed",11.0
"assuming",12.0
"assumption",1.0
"assurance",2.0
"assure",7.0
"assured",14.0
"assuredly",2.0
"assures",1.0
"assuring",1.0
"astonished",1.0
"astonishing",2.0
"astonishingly",1.0
"astounded",1.0
"astounding",5.0
"astoundingly",1.0
"astray",2.0
"astronomical",1.0
"asu",32.0
"ate",228.0
"atea",1.0
"ateries",1.0
"atgaspa",1.0
"athenian",2.0
"athens",2.0
"athletes",1.0
"atkins",2.0
"atlantic",4.0
"atlas",10.0
"atleast",4.0
"atm",7.0
"atmoshphere",1.0
"atmosphere",543.0
"atmosphereenjoy",2.0
"atmospheregreat",1.0
"atmospherelighter",1.0
"atmosphereseemed",1.0
"atmospherevibe",1.0
"atmospherewise",1.0
"atmospherically",1.0
"atomic",5.0
"atomsphere",1.0
"atop",20.0
"atoyac",8.0
"atpizza",1.0
"atrocious",2.0
"attached",20.0
"attack",8.0
"attacks",1.0
"attempt",20.0
"attempted",3.0
"attempting",7.0
"attempts",3.0
"attend",8.0
"attendant",3.0
"attendants",1.0
"attendantsi",1.0
"attended",14.0
"attendees",1.0
"attending",4.0
"attentative",3.0
"attention",91.0
"attentitive",1.0
"attentive",206.0
"attentiveness",2.0
"attentiveso",1.0
"attest",1.0
"attic",1.0
"attire",8.0
"attired",1.0
"attitude",33.0
"attitudes",4.0
"attract",7.0
"attracted",1.0
"attraction",6.0
"attractions",2.0
"attractive",12.0
"attractively",2.0
"attracts",1.0
"attribute",6.0
"attributed",2.0
"attributes",2.0
"au",21.0
"aub",1.0
"audacious",1.0
"audicity",1.0
"audience",2.0
"audiences",1.0
"audio",2.0
"auditions",1.0
"auditoriums",1.0
"audrey",6.0
"august",4.0
"aunt",8.0
"aunts",1.0
"aura",4.0
"aus",2.0
"aussie",1.0
"austin",6.0
"austrailan",1.0
"austrailia",1.0
"australia",1.0
"australian",2.0
"auteur",1.0
"authentic",200.0
"authentically",3.0
"authentication",1.0
"authenticity",17.0
"authority",2.0
"authors",1.0
"autism",1.0
"autographed",1.0
"automatic",5.0
"automatically",9.0
"automaticallyactivated",1.0
"automobile",2.0
"automotive",3.0
"autopilot",1.0
"autumn",4.0
"av",5.0
"avacado",5.0
"avacadoey",1.0
"avacadoi",1.0
"avacados",1.0
"avacodo",1.0
"avail",3.0
"availability",5.0
"available",130.0
"availble",1.0
"ave",47.0
"avenge",1.0
"avenidas",2.0
"avenue",35.0
"avenuebeen",1.0
"avenues",1.0
"aveor",2.0
"aver",2.0
"average",99.0
"averaged",1.0
"averagelit",1.0
"averages",1.0
"averaging",1.0
"averse",1.0
"aversion",3.0
"aviary",1.0
"avina",6.0
"avocado",115.0
"avocados",4.0
"avoid",42.0
"avoided",5.0
"avoiding",6.0
"aw",2.0
"awaited",2.0
"awaiting",4.0
"awaits",3.0
"awake",2.0
"awaken",1.0
"awakening",2.0
"award",11.0
"awarded",1.0
"awards",2.0
"awardwinning",5.0
"aware",21.0
"awareness",2.0
"awatukee",2.0
"away",386.0
"awayagain",1.0
"awayi",1.0
"aways",1.0
"awaze",1.0
"awe",3.0
"aweek",2.0
"aweful",1.0
"aweome",1.0
"awesome",614.0
"awesomee",1.0
"awesomeits",1.0
"awesomely",3.0
"awesomeness",12.0
"awesomeprobably",1.0
"awesomethe",1.0
"awesomness",1.0
"awful",27.0
"awfulish",1.0
"awfuly",2.0
"awhile",47.0
"awkward",37.0
"awkwardly",5.0
"awkwardmessy",1.0
"awkwardness",3.0
"awning",1.0
"awnings",2.0
"awry",1.0
"awsome",3.0
"awwwshit",1.0
"awwwwwwed",1.0
"ax",1.0
"ay",1.0
"aykm",1.0
"az",144.0
"azbarbeque",1.0
"azcentralcom",1.0
"azs",1.0
"aztec",1.0
"azteca",1.0
"aztecs",2.0
"b",50.0
"b_r_e_a_d",2.0
"ba",1.0
"bab",1.0
"baba",13.0
"babaghannouj",1.0
"babaghannuj",1.0
"babaloos",2.0
"babas",1.0
"babbaganouj",4.0
"babbling",3.0
"babbo",3.0
"babbos",1.0
"babelfish",2.0
"babganoush",1.0
"babies",5.0
"babiesrestroomsetc",1.0
"babiesrus",1.0
"babka",1.0
"babloos",1.0
"baby",77.0
"babys",2.0
"babysunfloweri",1.0
"bacardi",2.0
"bacchanal",3.0
"bacchanalian",1.0
"baccio",1.0
"bachelor",1.0
"bachelorette",5.0
"back",1681.0
"backagain",1.0
"backbreaking",1.0
"backbut",1.0
"backdrop",3.0
"backed",4.0
"background",27.0
"backi",1.0
"backim",1.0
"backmy",1.0
"backoften",1.0
"backone",1.0
"backover",1.0
"backrests",1.0
"backroom",1.0
"backs",6.0
"backside",2.0
"backsplash",1.0
"backstory",2.0
"backtobasics",1.0
"backtoday",1.0
"backup",2.0
"backyard",12.0
"bacon",336.0
"baconits",1.0
"baconmy",2.0
"baconomg",2.0
"baconspiked",1.0
"baconsquash",1.0
"baconwhatever",1.0
"baconwrapped",4.0
"bad",409.0
"badanyway",1.0
"badass",1.0
"badassical",1.0
"badge",2.0
"badits",1.0
"badly",3.0
"badman",2.0
"badump",1.0
"baffled",1.0
"baffling",1.0
"bag",70.0
"bagel",64.0
"bagels",48.0
"bagged",6.0
"baggie",2.0
"baggies",1.0
"bagging",1.0
"bagles",2.0
"bags",21.0
"baguette",29.0
"baguettes",1.0
"baguettewhatever",2.0
"bah",3.0
"bahaman",1.0
"bahamas",3.0
"bahn",4.0
"bahnmi",1.0
"bahooka",2.0
"bail",1.0
"baileys",2.0
"bailys",1.0
"bait",1.0
"baiz",3.0
"baja",8.0
"bajai",2.0
"bak",1.0
"bake",17.0
"bakecase",2.0
"baked",154.0
"bakedmashed",1.0
"bakednot",2.0
"bakedsome",1.0
"baker",5.0
"bakeries",6.0
"bakers",3.0
"bakery",61.0
"bakerycafe",1.0
"bakerydeli",1.0
"bakerys",1.0
"bakes",4.0
"bakeshop",1.0
"baking",13.0
"baklava",21.0
"baklavaall",1.0
"balance",51.0
"balanced",31.0
"balancing",1.0
"balcony",3.0
"balconys",1.0
"bald",3.0
"balk",2.0
"ball",40.0
"ballerific",1.0
"ballistic",1.0
"balloon",1.0
"ballot",1.0
"ballpark",2.0
"ballroom",3.0
"balls",36.0
"ballyhooed",1.0
"balmy",2.0
"balsamic",30.0
"balsamiq",1.0
"baltimore",1.0
"balut",3.0
"bam",4.0
"bamboo",11.0
